,player,response,round,rt
8529,8529,1,0,1.74
8530,8530,1,0,5.78
8531,8531,1,0,3.0700000000000003
8532,8532,1,0,2.5300000000000002
8533,8533,1,0,6.15
8534,8534,1,0,5.25
8535,8535,1,0,3.38
8536,8536,1,0,5.72
8537,8537,1,0,4.73
8538,8538,1,0,2.66
8539,8539,1,0,2.98
8540,8540,0,0,3.42
8541,8541,1,0,6.98
8542,8542,1,0,7.3100000000000005
8543,8543,1,0,1.1
8544,8544,1,0,9.3
8545,8545,0,0,0.77
8546,8546,1,0,9.41
8547,8547,1,0,8.47
8548,8548,1,0,1.55
8549,8549,1,0,3.47
8550,8550,1,0,6.48
8551,8551,1,0,3.94
8552,8552,0,0,5.01
8553,8553,1,0,3.44
8554,8554,0,0,0.9
8555,8555,1,0,2.05
8556,8556,1,0,1.26
8557,8557,1,0,13.700000000000001
8558,8558,1,0,12.1
8559,8559,1,0,10.39
8560,8560,0,0,4.48
8561,8561,1,0,3.68
8562,8562,1,0,1.51
8563,8563,1,0,3.71
8564,8564,1,0,4.25
8565,8565,1,0,8.48
8566,8566,1,0,4.25
8567,8567,1,0,2.71
8568,8568,1,0,1.72
8569,8569,0,0,0.61
8570,8570,1,0,2.56
8571,8571,1,0,14.77
8572,8572,1,0,1.6300000000000001
8573,8573,1,0,1.98
8574,8574,1,0,4.17
8575,8575,1,0,4.51
8576,8576,1,0,3.87
8577,8577,1,0,13.17
8578,8578,1,0,5.3100000000000005
8579,8579,1,0,6.41
8580,8580,1,0,2.43
8581,8581,1,0,6.45
8582,8582,1,0,1.82
8583,8583,1,0,3.2600000000000002
8584,8584,1,0,0.88
8585,8585,1,0,2.74
8586,8586,1,0,7.18
8587,8587,1,0,2.04
8588,8588,0,0,5.25
8589,8589,1,0,2.36
8590,8590,1,0,1.92
8591,8591,1,0,2.13
8592,8592,1,0,12.96
8593,8593,1,0,11.98
8594,8594,1,0,7.16
8595,8595,1,0,3.29
8596,8596,1,0,6.890000000000001
8597,8597,1,0,2.79
8598,8598,1,0,2.92
8599,8599,0,0,2.04
8600,8600,1,0,3.0700000000000003
8601,8601,1,0,8.67
8602,8602,1,0,2.32
8603,8603,1,0,4.03
8604,8604,1,0,1.35
8605,8605,1,0,8.89
8606,8606,1,0,0.92
8607,8607,1,0,2.94
8608,8608,1,0,6.04
8609,8609,1,0,3.2600000000000002
8610,8610,0,0,5.29
8611,8611,1,0,6.86
8612,8612,1,0,1.94
8613,8613,1,0,2.97
8614,8614,1,0,1.54
8615,8615,1,0,5.55
8616,8616,1,0,2.81
8617,8617,1,0,4.82
8618,8618,1,0,3.77
8619,8619,1,0,5.8
8620,8620,1,0,2.0100000000000002
8621,8621,1,0,3.48
8622,8622,1,0,6.72
8623,8623,1,0,4.8
8624,8624,1,0,2.89
8625,8625,1,0,5.3500000000000005
8626,8626,1,0,4.55
8627,8627,1,0,7.46
8628,8628,1,0,1.3
8629,8629,1,0,2.62
8630,8630,1,0,5.17
8631,8631,1,0,2.32
8632,8632,1,0,8.22
8633,8633,1,0,1.17
8634,8634,1,0,2.15
8635,8635,1,0,2.22
8636,8636,1,0,4.0600000000000005
8637,8637,1,0,9.85
8638,8638,1,0,3.5500000000000003
8639,8639,1,0,3.54
8640,8640,1,0,2.64
8641,8641,1,0,1.18
8642,8642,1,0,2.14
8643,8643,0,0,8.76
8644,8644,1,0,2.57
8645,8645,1,0,6.19
8646,8646,1,0,2.66
8647,8647,1,0,6.16
8648,8648,1,0,2.57
8649,8649,1,0,3.06
8650,8650,1,0,1.6600000000000001
8651,8651,1,0,1.6400000000000001
8652,8652,1,0,3.41
8653,8653,1,0,4.1
8654,8654,1,0,3.41
8655,8655,1,0,4.63
8656,8656,1,0,3.74
8657,8657,1,0,7.34
8658,8658,1,0,2.04
8659,8659,1,0,1.97
8660,8660,1,0,4.22
8661,8661,1,0,4.66
8662,8662,1,0,2.57
8663,8663,1,0,8.5
8664,8664,1,0,2.0
8665,8665,1,0,10.86
8666,8666,0,0,4.63
8667,8667,1,0,3.33
8668,8668,1,0,5.09
8669,8669,1,0,5.12
8670,8670,1,0,7.29
8671,8671,1,0,3.46
8672,8672,1,0,2.5500000000000003
8673,8673,1,0,4.33
8674,8674,1,0,9.01
8675,8675,1,0,4.68
8676,8676,1,0,3.98
8677,8677,1,0,4.26
8678,8678,1,0,8.82
8679,8679,1,0,2.64
8680,8680,1,0,2.13
8681,8681,1,0,1.24
8682,8682,1,0,4.5
8683,8683,1,0,1.16
8684,8684,1,0,5.61
8685,8685,1,0,3.77
8686,8686,1,0,1.16
8687,8687,1,0,4.95
8688,8688,1,0,2.88
8689,8689,0,0,2.2600000000000002
8690,8690,1,0,4.0600000000000005
8691,8691,1,0,10.33
8692,8692,0,0,4.08
8693,8693,1,0,5.99
8694,8694,1,0,3.22
8695,8695,1,0,2.5300000000000002
8696,8696,1,0,1.99
8697,8697,1,0,4.04
8698,8698,1,0,8.07
8699,8699,1,0,4.13
8700,8700,1,0,1.07
8701,8701,1,0,9.31
8702,8702,1,0,4.98
8703,8703,1,0,2.95
8704,8704,1,0,5.3100000000000005
8705,8705,1,0,1.77
8706,8706,1,0,1.77
8707,8707,1,0,9.0
8708,8708,1,0,4.8
8709,8709,1,0,20.48
8710,8710,1,0,2.5500000000000003
8711,8711,1,0,2.14
8712,8712,1,0,4.39
8713,8713,1,0,3.71
8714,8714,1,0,3.7600000000000002
8715,8715,1,0,3.86
8716,8716,1,0,3.47
8717,8717,1,0,0.99
8718,8718,1,0,7.97
8719,8719,1,0,3.06
8720,8720,1,0,2.92
8721,8721,1,0,3.94
8722,8722,1,0,5.03
8723,8723,1,0,3.68
8724,8724,1,0,3.95
8725,8725,1,0,8.97
8726,8726,1,0,2.0
8727,8727,1,0,1.9000000000000001
8728,8728,1,0,1.99
8729,8729,1,0,5.37
8730,8730,1,0,2.2800000000000002
8731,8731,1,0,4.73
8732,8732,1,0,2.19
8733,8733,1,0,1.94
8734,8734,1,0,5.13
8735,8735,1,0,1.19
8736,8736,1,0,2.04
8737,8737,1,0,4.8500000000000005
8738,8738,1,0,10.55
8739,8739,1,0,3.42
8740,8740,1,0,2.82
8741,8741,1,0,3.15
8742,8742,0,0,4.48
8743,8743,1,0,5.92
8744,8744,1,0,3.64
8745,8745,1,0,10.13
8746,8746,1,0,2.17
8747,8747,1,0,1.9000000000000001
8748,8748,1,0,4.59
8749,8749,0,0,3.64
8750,8750,1,0,12.73
8751,8751,0,0,6.51
8752,8752,1,0,2.7600000000000002
8753,8753,1,0,3.37
8754,8754,1,0,1.4000000000000001
8755,8755,1,0,5.78
8756,8756,1,0,1.7
8757,8757,1,0,1.61
8758,8758,1,0,2.17
8759,8759,1,0,1.81
8760,8760,1,0,2.81
8761,8761,1,0,4.4
8762,8762,1,0,3.34
8763,8763,1,0,4.45
8764,8764,1,0,1.8800000000000001
8765,8765,1,0,1.93
8766,8766,1,0,3.69
8767,8767,1,0,2.0100000000000002
8768,8768,1,0,3.54
8769,8769,1,0,6.94
8770,8770,1,0,3.8200000000000003
8771,8771,1,0,9.08
8772,8772,1,0,6.3500000000000005
8773,8773,1,0,6.58
8774,8774,1,0,4.57
8775,8775,1,0,2.48
8776,8776,1,0,9.69
8777,8777,1,0,3.0
8778,8778,1,0,5.05
8779,8779,1,0,1.72
8780,8780,1,0,3.54
8781,8781,1,0,2.0300000000000002
8782,8782,1,0,1.72
8783,8783,1,0,2.79
8784,8784,1,0,3.5
8785,8785,1,0,3.14
8786,8786,1,0,1.45
8787,8787,1,0,4.25
8788,8788,1,0,2.32
8789,8789,0,0,3.77
8790,8790,1,0,1.67
8791,8791,1,0,2.85
8792,8792,1,0,7.18
8793,8793,1,0,1.76
8794,8794,0,0,2.3000000000000003
8795,8795,1,0,4.76
8796,8796,1,0,1.41
8797,8797,1,0,1.28
8798,8798,1,0,7.07
8799,8799,1,0,9.86
8800,8800,1,0,3.72
8801,8801,1,0,11.97
8802,8802,1,0,3.64
8803,8803,1,0,3.42
8804,8804,1,0,1.78
8805,8805,1,0,4.84
8806,8806,1,0,2.42
8807,8807,1,0,2.4
8808,8808,1,0,3.14
8809,8809,1,0,3.0100000000000002
8810,8810,1,0,1.51
8811,8811,1,0,2.23
8812,8812,1,0,6.3100000000000005
8813,8813,1,0,3.02
8814,8814,1,0,2.31
8815,8815,1,0,9.68
8816,8816,1,0,2.98
8817,8817,1,0,8.05
8818,8818,1,0,6.44
8819,8819,1,0,4.69
8820,8820,1,0,1.2
8821,8821,1,0,4.37
8822,8822,0,0,3.46
8823,8823,1,0,7.07
8824,8824,1,0,1.49
8825,8825,1,0,2.93
8826,8826,1,0,2.09
8827,8827,1,0,2.06
8828,8828,1,0,3.77
8829,8829,1,0,6.33
8830,8830,1,0,2.9
8831,8831,1,0,2.99
8832,8832,1,0,8.96
8833,8833,1,0,6.7700000000000005
8834,8834,0,0,2.22
8835,8835,1,0,2.4
8836,8836,1,0,4.59
8837,8837,1,0,11.5
8838,8838,1,0,2.88
8839,8839,1,0,5.3500000000000005
8840,8840,1,0,5.61
8841,8841,1,0,3.3000000000000003
8842,8842,1,0,7.88
8843,8843,1,0,3.8000000000000003
8844,8844,1,0,6.29
8845,8845,1,0,3.0
8846,8846,1,0,4.42
8847,8847,1,0,1.86
8848,8848,1,0,4.75
8849,8849,1,0,1.46
8850,8850,1,0,4.43
8851,8851,1,0,3.69
8852,8852,1,0,3.5100000000000002
8853,8853,1,0,3.5100000000000002
8854,8854,1,0,3.23
8855,8855,1,0,4.96
8856,8856,1,0,1.79
8857,8857,1,0,4.63
8858,8858,1,0,1.1500000000000001
8859,8859,1,0,1.8900000000000001
8860,8860,1,0,3.13
8861,8861,1,0,5.0600000000000005
8862,8862,0,0,11.38
8863,8863,0,0,3.15
8864,8864,1,0,5.76
8865,8865,1,0,4.2
8866,8866,1,0,7.3100000000000005
8867,8867,1,0,3.3000000000000003
8868,8868,1,0,3.18
8869,8869,1,0,2.85
8870,8870,1,0,17.73
8871,8871,1,0,2.07
8872,8872,1,0,9.15
8873,8873,1,0,7.3500000000000005
8874,8874,1,0,3.7800000000000002
8875,8875,1,0,6.07
8876,8876,1,0,4.51
8877,8877,1,0,1.43
8878,8878,1,0,3.48
8879,8879,1,0,4.94
8880,8880,1,0,3.79
8881,8881,1,0,4.5600000000000005
8882,8882,1,0,2.57
8883,8883,1,0,5.28
8884,8884,1,0,1.51
8885,8885,1,0,1.6600000000000001
8886,8886,1,0,5.37
8887,8887,1,0,2.27
8888,8888,1,0,2.37
8889,8889,1,0,7.390000000000001
8890,8890,1,0,9.8
8891,8891,1,0,6.0
8892,8892,1,0,7.29
8893,8893,1,0,6.4
8894,8894,1,0,1.8
8895,8895,1,0,3.17
8896,8896,1,0,2.46
8897,8897,0,0,1.04
8898,8898,1,0,7.05
8899,8899,1,0,1.71
8900,8900,1,0,5.38
8901,8901,1,0,3.31
8902,8902,1,0,8.59
8903,8903,1,0,8.31
8904,8904,1,0,3.15
8905,8905,1,0,4.41
8906,8906,1,0,5.33
8907,8907,1,0,3.9
8908,8908,1,0,10.52
8909,8909,1,0,3.5
8910,8910,1,0,12.36
8911,8911,1,0,3.06
8912,8912,0,0,8.77
8913,8913,1,0,3.61
8914,8914,1,0,3.22
8915,8915,1,0,1.28
8916,8916,1,0,4.0
8917,8917,1,0,2.39
8918,8918,1,0,3.54
8919,8919,1,0,12.67
8920,8920,1,0,1.42
8921,8921,1,0,5.41
8922,8922,1,0,2.04
8923,8923,1,0,1.7
8924,8924,1,0,1.85
8925,8925,1,0,6.2
8926,8926,1,0,5.2
8927,8927,1,0,5.07
8928,8928,1,0,5.93
8929,8929,1,0,1.57
8930,8930,1,0,3.45
8931,8931,1,0,1.62
8932,8932,1,0,3.13
8933,8933,1,0,8.2
8934,8934,1,0,9.53
8935,8935,1,0,5.48
8936,8936,1,0,3.5100000000000002
8937,8937,1,0,2.73
8938,8938,1,0,2.3000000000000003
8939,8939,1,0,4.57
8940,8940,1,0,3.58
8941,8941,1,0,4.43
8942,8942,0,0,0.62
8943,8943,0,0,0.43
8944,8944,1,0,8.31
8945,8945,0,0,1.04
8946,8946,1,0,6.7700000000000005
8947,8947,1,0,2.58
8948,8948,1,0,5.0200000000000005
8949,8949,1,0,2.5100000000000002
8950,8950,1,0,4.03
8951,8951,1,0,2.81
8952,8952,1,0,5.24
8953,8953,1,0,2.8000000000000003
8954,8954,1,0,1.8
8955,8955,1,0,6.63
8956,8956,1,0,8.28
8957,8957,1,0,2.56
8958,8958,1,0,4.63
8959,8959,1,0,3.19
8960,8960,1,0,2.74
8961,8961,1,0,9.620000000000001
8962,8962,1,0,6.33
8963,8963,0,0,3.43
8964,8964,1,0,2.35
8965,8965,1,0,7.3
8966,8966,1,0,2.93
8967,8967,1,0,0.99
8968,8968,1,0,2.17
8969,8969,1,0,1.92
8970,8970,1,0,3.99
8971,8971,1,0,4.29
8972,8972,1,0,1.9000000000000001
8973,8973,1,0,0.62
8974,8974,1,0,3.7600000000000002
8975,8975,1,0,4.3500000000000005
8976,8976,1,0,3.69
8977,8977,1,0,3.2600000000000002
8978,8978,1,0,1.35
8979,8979,1,0,4.23
8980,8980,1,0,3.35
8981,8981,1,0,3.5700000000000003
8982,8982,1,0,5.14
8983,8983,1,0,1.99
8984,8984,1,0,2.73
8985,8985,1,0,5.76
8986,8986,1,0,1.27
8987,8987,1,0,3.2800000000000002
8988,8988,1,0,2.54
8989,8989,1,0,3.89
8990,8990,1,0,5.58
8991,8991,1,0,1.37
8992,8992,1,0,7.08
8993,8993,1,0,6.67
8994,8994,1,0,3.65
8995,8995,1,0,0.92
8996,8996,1,0,7.23
8997,8997,1,0,9.71
8998,8998,1,0,4.1
8999,8999,1,0,6.3
9000,9000,1,0,2.86
9001,9001,1,0,13.47
9002,9002,1,0,11.78
9003,9003,0,0,19.18
9004,9004,1,0,0.96
9005,9005,1,0,3.36
9006,9006,1,0,2.72
9007,9007,1,0,3.21
9008,9008,1,0,7.3
9009,9009,1,0,6.59
9010,9010,1,0,4.37
9011,9011,1,0,4.16
9012,9012,1,0,1.97
9013,9013,1,0,2.56
9014,9014,0,0,10.41
9015,9015,1,0,15.26
9016,9016,1,0,4.87
9017,9017,1,0,2.13
9018,9018,1,0,4.23
9019,9019,1,0,1.51
9020,9020,1,0,3.13
9021,9021,0,0,2.89
9022,9022,1,0,4.01
9023,9023,1,0,7.83
9024,9024,1,0,6.640000000000001
9025,9025,1,0,2.19
9026,9026,1,0,1.6400000000000001
9027,9027,1,0,3.15
9028,9028,1,0,3.2600000000000002
9029,9029,1,0,3.59
9030,9030,1,0,8.61
9031,9031,1,0,3.91
9032,9032,1,0,2.08
9033,9033,1,0,4.24
9034,9034,1,0,5.8100000000000005
9035,9035,1,0,4.62
9036,9036,1,0,2.3000000000000003
9037,9037,1,0,2.63
9038,9038,1,0,1.4000000000000001
9039,9039,1,0,9.33
9040,9040,1,0,4.87
9041,9041,1,0,3.2600000000000002
9042,9042,1,0,11.82
9043,9043,1,0,6.5200000000000005
9044,9044,1,0,7.3
9045,9045,1,0,2.42
9046,9046,1,0,12.22
9047,9047,1,0,3.3000000000000003
9048,9048,1,0,1.8900000000000001
9049,9049,1,0,1.8800000000000001
9050,9050,1,0,1.46
9051,9051,1,0,3.86
9052,9052,1,0,24.21
9053,9053,1,0,4.29
9054,9054,1,0,1.07
9055,9055,1,0,4.51
9056,9056,1,0,3.31
9057,9057,1,0,6.2700000000000005
9058,9058,1,0,6.21
9059,9059,1,0,0.9500000000000001
9060,9060,1,0,2.72
9061,9061,1,0,5.99
9062,9062,1,0,2.39
9063,9063,1,0,5.13
9064,9064,1,0,1.29
9065,9065,1,0,2.9
9066,9066,1,0,1.71
9067,9067,1,0,9.91
9068,9068,1,0,6.22
9069,9069,1,0,2.8000000000000003
9070,9070,1,0,1.56
9071,9071,1,0,1.32
9072,9072,1,0,3.17
9073,9073,1,0,1.97
9074,9074,1,0,3.5100000000000002
9075,9075,1,0,3.21
9076,9076,1,0,2.89
9077,9077,1,0,6.36
9078,9078,1,0,7.0
9079,9079,1,0,8.07
9080,9080,1,0,2.84
9081,9081,1,0,5.98
9082,9082,1,0,4.79
9083,9083,1,0,9.61
9084,9084,1,0,2.67
9085,9085,1,0,8.2
9086,9086,1,0,4.92
9087,9087,1,0,2.68
9088,9088,1,0,4.32
9089,9089,1,0,1.33
9090,9090,1,0,2.79
9091,9091,1,0,3.3000000000000003
9092,9092,1,0,4.09
9093,9093,1,0,10.200000000000001
9094,9094,0,0,1.42
9095,9095,1,0,3.0500000000000003
9096,9096,1,0,9.1
9097,9097,1,0,10.57
9098,9098,1,0,2.07
9099,9099,1,0,3.88
9100,9100,1,0,4.32
9101,9101,1,0,4.69
9102,9102,1,0,4.13
9103,9103,1,0,2.27
9104,9104,1,0,2.02
9105,9105,1,0,12.200000000000001
9106,9106,1,0,3.02
9107,9107,1,0,2.22
9108,9108,1,0,5.3500000000000005
9109,9109,1,0,2.5
9110,9110,1,0,3.72
9111,9111,1,0,1.35
9112,9112,1,0,1.69
9113,9113,1,0,1.87
9114,9114,1,0,1.21
9115,9115,1,0,6.68
9116,9116,1,0,4.59
9117,9117,1,0,7.87
9118,9118,1,0,1.71
9119,9119,1,0,9.370000000000001
9120,9120,1,0,5.78
9121,9121,0,0,2.2800000000000002
9122,9122,1,0,6.96
9123,9123,1,0,1.1400000000000001
9124,9124,1,0,6.2700000000000005
9125,9125,0,0,6.18
9126,9126,1,0,2.04
9127,9127,1,0,4.2
9128,9128,1,0,2.82
9129,9129,1,0,10.82
9130,9130,1,0,2.64
9131,9131,1,0,5.65
9132,9132,1,0,1.54
9133,9133,1,0,3.71
9134,9134,1,0,4.74
9135,9135,1,0,5.33
9136,9136,1,0,6.01
9137,9137,0,0,5.39
9138,9138,1,0,4.36
9139,9139,1,0,5.57
9140,9140,1,0,5.71
9141,9141,1,0,10.43
9142,9142,0,0,1.5
9143,9143,1,0,10.76
9144,9144,1,0,1.93
9145,9145,1,0,6.87
9146,9146,1,0,6.72
9147,9147,1,0,7.18
9148,9148,1,0,1.92
9149,9149,1,0,2.59
9150,9150,1,0,1.8900000000000001
9151,9151,1,0,4.75
9152,9152,1,0,9.58
9153,9153,1,0,5.64
9154,9154,1,0,1.8
9155,9155,1,0,10.26
9156,9156,1,0,3.24
9157,9157,1,0,4.57
9158,9158,1,0,5.05
9159,9159,1,0,2.02
9160,9160,1,0,2.5100000000000002
9161,9161,0,0,0.71
9162,9162,1,0,7.59
9163,9163,1,0,6.42
9164,9164,1,0,1.45
9165,9165,1,0,10.08
9166,9166,1,0,4.41
9167,9167,1,0,1.27
9168,9168,1,0,5.53
9169,9169,1,0,6.37
9170,9170,1,0,7.3100000000000005
9171,9171,1,0,4.23
9172,9172,1,0,3.63
9173,9173,1,0,3.2800000000000002
9174,9174,1,0,6.95
9175,9175,1,0,6.36
9176,9176,1,0,2.43
9177,9177,1,0,6.6000000000000005
9178,9178,1,0,5.48
9179,9179,1,0,5.36
9180,9180,1,0,2.02
9181,9181,1,0,5.2
9182,9182,0,0,1.45
9183,9183,1,0,2.58
9184,9184,1,0,2.2600000000000002
9185,9185,0,0,2.11
9186,9186,1,0,15.96
9187,9187,1,0,1.4000000000000001
9188,9188,1,0,1.51
9189,9189,1,0,6.18
9190,9190,0,0,2.54
9191,9191,1,0,1.47
9192,9192,1,0,6.66
9193,9193,0,0,2.5500000000000003
9194,9194,1,0,0.75
9195,9195,1,0,9.25
9196,9196,1,0,4.8
9197,9197,1,0,2.31
9198,9198,1,0,5.0
9199,9199,1,0,3.74
9200,9200,1,0,5.24
9201,9201,1,0,1.81
9202,9202,1,0,22.61
9203,9203,1,0,8.73
9204,9204,1,0,5.46
9205,9205,1,0,5.33
9206,9206,0,0,1.06
9207,9207,1,0,3.52
9208,9208,1,0,3.25
9209,9209,1,0,7.05
9210,9210,1,0,1.31
9211,9211,1,0,4.0
9212,9212,1,0,5.88
9213,9213,1,0,5.09
9214,9214,1,0,2.19
9215,9215,1,0,5.78
9216,9216,1,0,1.01
9217,9217,1,0,2.7600000000000002
9218,9218,1,0,4.13
9219,9219,0,0,1.42
9220,9220,1,0,2.96
9221,9221,1,0,1.93
9222,9222,1,0,4.3500000000000005
9223,9223,1,0,2.04
9224,9224,1,0,3.89
9225,9225,1,0,1.85
9226,9226,1,0,1.55
9227,9227,1,0,4.58
9228,9228,1,0,1.99
9229,9229,1,0,10.4
9230,9230,1,0,3.64
9231,9231,1,0,4.62
9232,9232,0,0,0.91
9233,9233,1,0,5.5
9234,9234,1,0,0.86
9235,9235,1,0,14.16
9236,9236,1,0,6.68
9237,9237,1,0,5.0200000000000005
9238,9238,1,0,1.53
9239,9239,0,0,6.69
9240,9240,1,0,2.57
9241,9241,1,0,5.53
9242,9242,1,0,2.62
9243,9243,1,0,6.98
9244,9244,1,0,3.54
9245,9245,1,0,2.7
9246,9246,1,0,2.34
9247,9247,1,0,11.61
9248,9248,1,0,3.7
9249,9249,1,0,1.57
9250,9250,1,0,1.06
9251,9251,1,0,4.75
9252,9252,0,0,3.43
9253,9253,1,0,6.15
9254,9254,1,0,4.12
9255,9255,1,0,2.72
9256,9256,1,0,2.5500000000000003
9257,9257,1,0,6.0600000000000005
9258,9258,1,0,4.5
9259,9259,1,0,2.31
9260,9260,1,0,5.43
9261,9261,1,0,5.64
9262,9262,1,0,2.39
9263,9263,1,0,1.3900000000000001
9264,9264,1,0,7.390000000000001
9265,9265,1,0,1.67
9266,9266,1,0,16.5
9267,9267,0,0,4.51
9268,9268,1,0,4.37
9269,9269,1,0,6.05
9270,9270,1,0,1.11
9271,9271,1,0,4.4
9272,9272,1,0,1.81
9273,9273,1,0,11.1
9274,9274,1,0,10.1
9275,9275,1,0,2.15
9276,9276,1,0,6.38
9277,9277,1,0,4.42
9278,9278,1,0,6.1000000000000005
9279,9279,1,0,2.0100000000000002
9280,9280,1,0,8.870000000000001
9281,9281,1,0,0.84
9282,9282,1,0,4.58
9283,9283,0,0,3.8000000000000003
9284,9284,0,0,2.05
9285,9285,1,0,1.74
9286,9286,1,0,6.48
9287,9287,1,0,2.2600000000000002
9288,9288,1,0,3.59
9289,9289,1,0,2.66
9290,9290,1,0,4.8
9291,9291,1,0,9.09
9292,9292,1,0,1.52
9293,9293,1,0,12.83
9294,9294,1,0,5.6000000000000005
9295,9295,1,0,1.83
9296,9296,1,0,2.81
9297,9297,1,0,3.59
9298,9298,1,0,4.71
9299,9299,1,0,1.62
9300,9300,1,0,2.36
9301,9301,1,0,7.55
9302,9302,1,0,2.16
9303,9303,1,0,4.11
9304,9304,1,0,5.63
9305,9305,1,0,3.0
9306,9306,1,0,6.22
9307,9307,1,0,1.68
9308,9308,1,0,6.36
9309,9309,1,0,5.71
9310,9310,1,0,1.54
9311,9311,1,0,9.83
9312,9312,1,0,2.42
9313,9313,1,0,12.280000000000001
9314,9314,1,0,3.2
9315,9315,1,0,3.5700000000000003
9316,9316,1,0,1.77
9317,9317,1,0,2.72
9318,9318,1,0,1.85
9319,9319,1,0,4.48
9320,9320,1,0,4.24
9321,9321,1,0,1.08
9322,9322,1,0,7.01
9323,9323,1,0,3.3000000000000003
9324,9324,1,0,2.68
9325,9325,1,0,2.45
9326,9326,1,0,3.43
9327,9327,1,0,4.8500000000000005
9328,9328,1,0,3.23
9329,9329,1,0,3.31
9330,9330,1,0,6.94
9331,9331,1,0,4.82
9332,9332,0,0,2.87
9333,9333,1,0,4.3
9334,9334,1,0,2.32
9335,9335,0,0,0.62
9336,9336,1,0,3.73
9337,9337,1,0,1.87
9338,9338,1,0,5.82
9339,9339,1,0,1.36
9340,9340,1,0,6.32
9341,9341,0,0,5.28
9342,9342,1,0,0.87
9343,9343,1,0,3.08
9344,9344,1,0,2.77
9345,9345,1,0,3.04
9346,9346,1,0,3.31
9347,9347,1,0,5.97
9348,9348,0,0,4.5200000000000005
9349,9349,1,0,5.7700000000000005
9350,9350,1,0,4.0
9351,9351,1,0,1.87
9352,9352,1,0,3.54
9353,9353,1,0,3.5100000000000002
9354,9354,1,0,4.0600000000000005
9355,9355,1,0,7.1000000000000005
9356,9356,1,0,3.7600000000000002
9357,9357,1,0,1.76
9358,9358,1,0,2.85
9359,9359,1,0,5.51
9360,9360,1,0,2.1
9361,9361,1,0,2.75
9362,9362,1,0,2.34
9363,9363,1,0,15.89
9364,9364,1,0,4.01
9365,9365,1,0,4.2700000000000005
9366,9366,1,0,4.69
9367,9367,1,0,6.98
9368,9368,1,0,7.0200000000000005
9369,9369,1,0,3.17
9370,9370,1,0,2.41
9371,9371,1,0,2.33
9372,9372,1,0,6.26
9373,9373,1,0,2.99
9374,9374,1,0,2.05
9375,9375,1,0,2.36
9376,9376,0,0,2.15
9377,9377,1,0,2.85
9378,9378,1,0,2.94
9379,9379,1,0,1.94
9380,9380,0,0,7.8
9381,9381,1,0,6.390000000000001
9382,9382,1,0,6.13
9383,9383,1,0,0.8
9384,9384,1,0,6.76
9385,9385,0,0,3.9
9386,9386,1,0,1.9000000000000001
9387,9387,1,0,8.6
9388,9388,1,0,2.46
9389,9389,1,0,8.370000000000001
9390,9390,1,0,4.7700000000000005
9391,9391,1,0,2.85
9392,9392,0,0,0.46
9393,9393,1,0,3.86
9394,9394,1,0,5.61
9395,9395,1,0,6.07
9396,9396,1,0,1.85
9397,9397,1,0,1.47
9398,9398,1,0,2.0
9399,9399,1,0,4.16
9400,9400,1,0,4.76
9401,9401,1,0,3.5700000000000003
9402,9402,1,0,7.58
9403,9403,1,0,7.95
9404,9404,1,0,4.9
9405,9405,1,0,9.53
9406,9406,1,0,1.19
9407,9407,1,0,2.09
9408,9408,1,0,2.0300000000000002
9409,9409,0,0,1.57
9410,9410,1,0,5.76
9411,9411,1,0,4.38
9412,9412,1,0,2.7
9413,9413,1,0,4.44
9414,9414,1,0,5.15
9415,9415,1,0,3.36
9416,9416,0,0,2.04
9417,9417,1,0,2.9
9418,9418,1,0,2.2800000000000002
9419,9419,1,0,9.21
9420,9420,1,0,7.94
9421,9421,1,0,3.5
9422,9422,1,0,9.3
9423,9423,1,0,6.71
9424,9424,1,0,2.72
9425,9425,1,0,2.91
9426,9426,1,0,5.21
9427,9427,1,0,3.08
9428,9428,1,0,4.28
9429,9429,1,0,3.86
9430,9430,1,0,4.6000000000000005
9431,9431,1,0,2.73
9432,9432,1,0,1.03
9433,9433,1,0,2.39
9434,9434,1,0,2.11
9435,9435,1,0,6.37
9436,9436,1,0,4.82
9437,9437,1,0,1.83
9438,9438,1,0,1.82
9439,9439,1,0,4.47
9440,9440,1,0,1.52
9441,9441,1,0,14.33
9442,9442,1,0,1.6600000000000001
9443,9443,1,0,4.25
9444,9444,1,0,2.0100000000000002
9445,9445,1,0,6.140000000000001
9446,9446,1,0,6.66
9447,9447,1,0,4.17
9448,9448,1,0,10.24
9449,9449,1,0,5.0
9450,9450,1,0,5.98
9451,9451,1,0,1.3
9452,9452,1,0,3.1
9453,9453,1,0,8.3
9454,9454,1,0,2.4
9455,9455,1,0,5.08
9456,9456,1,0,6.71
9457,9457,1,0,5.16
9458,9458,1,0,3.11
9459,9459,0,0,6.82
9460,9460,0,0,3.7600000000000002
9461,9461,1,0,5.59
9462,9462,1,0,2.36
9463,9463,1,0,5.12
9464,9464,1,0,4.49
9465,9465,1,0,2.22
9466,9466,1,0,5.61
9467,9467,1,0,4.29
9468,9468,1,0,3.33
9469,9469,1,0,4.63
9470,9470,1,0,3.04
9471,9471,1,0,7.22
9472,9472,1,0,2.5
9473,9473,1,0,10.56
9474,9474,0,0,0.8300000000000001
9475,9475,1,0,4.91
9476,9476,1,0,2.83
9477,9477,1,0,7.53
9478,9478,1,0,8.31
9479,9479,1,0,8.92
