,Unnamed: 0,round,response,rt,user,session,subj_id,actions,response_opp
358,8,9,1,2.803,usuario9,s3t1330,usuario9s3t1330,101,1
359,9,10,1,2.585,usuario9,s3t1330,usuario9s3t1330,111,0
360,10,11,1,3.0810000000000004,usuario9,s3t1330,usuario9s3t1330,101,0
361,11,12,1,2.383,usuario9,s3t1330,usuario9s3t1330,101,1
362,12,13,0,-5.12,usuario9,s3t1330,usuario9s3t1330,110,1
363,13,14,0,-6.086,usuario9,s3t1330,usuario9s3t1330,010,1
364,14,15,1,7.35,usuario9,s3t1330,usuario9s3t1330,011,0
365,15,16,0,-5.167999999999999,usuario9,s3t1330,usuario9s3t1330,100,1
366,16,17,1,5.289,usuario9,s3t1330,usuario9s3t1330,011,1
367,17,18,1,2.613,usuario9,s3t1330,usuario9s3t1330,111,0
368,18,19,1,4.497,usuario9,s3t1330,usuario9s3t1330,101,0
369,19,20,0,-3.989,usuario9,s3t1330,usuario9s3t1330,100,1
370,20,21,0,-7.1610000000000005,usuario9,s3t1330,usuario9s3t1330,010,1
371,21,22,1,3.6910000000000003,usuario9,s3t1330,usuario9s3t1330,011,0
372,22,23,1,4.6419999999999995,usuario9,s3t1330,usuario9s3t1330,101,0
373,23,24,1,3.248,usuario9,s3t1330,usuario9s3t1330,101,0
374,24,25,0,-4.099,usuario9,s3t1330,usuario9s3t1330,100,0
375,25,26,0,-4.232,usuario9,s3t1330,usuario9s3t1330,000,0
376,26,27,1,2.635,usuario9,s3t1330,usuario9s3t1330,001,1
377,27,28,1,3.489,usuario9,s3t1330,usuario9s3t1330,111,1
378,28,29,1,3.676,usuario9,s3t1330,usuario9s3t1330,111,1
379,29,30,1,2.832,usuario9,s3t1330,usuario9s3t1330,111,1
380,30,31,1,3.136,usuario9,s3t1330,usuario9s3t1330,111,0
381,31,32,1,3.303,usuario9,s3t1330,usuario9s3t1330,101,0
382,32,33,0,-3.555,usuario9,s3t1330,usuario9s3t1330,100,0
383,33,34,1,3.62,usuario9,s3t1330,usuario9s3t1330,001,1
384,34,35,1,2.778,usuario9,s3t1330,usuario9s3t1330,111,0
385,35,36,1,3.0,usuario9,s3t1330,usuario9s3t1330,101,1
386,36,37,1,3.697,usuario9,s3t1330,usuario9s3t1330,111,1
387,37,38,1,2.603,usuario9,s3t1330,usuario9s3t1330,111,0
388,38,39,1,2.38,usuario9,s3t1330,usuario9s3t1330,101,0
389,39,40,1,3.2089999999999996,usuario9,s3t1330,usuario9s3t1330,101,1
390,40,41,0,-3.7969999999999997,usuario9,s3t1330,usuario9s3t1330,110,1
391,41,42,0,-3.5580000000000003,usuario9,s3t1330,usuario9s3t1330,010,1
392,42,43,0,-7.04,usuario9,s3t1330,usuario9s3t1330,010,0
393,43,44,1,5.346,usuario9,s3t1330,usuario9s3t1330,001,0
394,44,45,1,2.892,usuario9,s3t1330,usuario9s3t1330,101,0
395,45,46,0,-12.155999999999999,usuario9,s3t1330,usuario9s3t1330,100,0
396,46,47,0,-4.368,usuario9,s3t1330,usuario9s3t1330,000,0
397,47,48,1,5.1370000000000005,usuario9,s3t1330,usuario9s3t1330,001,1
398,48,49,1,2.787,usuario9,s3t1330,usuario9s3t1330,111,1
399,49,50,1,2.48,usuario9,s3t1330,usuario9s3t1330,111,1
400,0,1,1,4.1080000000000005,usuario18,s3t1330,usuario18s3t1330,--1,0
401,1,2,0,-7.218,usuario18,s3t1330,usuario18s3t1330,100,0
402,2,3,0,-3.233,usuario18,s3t1330,usuario18s3t1330,000,1
403,3,4,0,-4.584,usuario18,s3t1330,usuario18s3t1330,010,1
404,4,5,0,-6.117000000000001,usuario18,s3t1330,usuario18s3t1330,010,0
405,5,6,1,3.8339999999999996,usuario18,s3t1330,usuario18s3t1330,001,0
406,6,7,0,-3.589,usuario18,s3t1330,usuario18s3t1330,100,0
407,7,8,0,-2.177,usuario18,s3t1330,usuario18s3t1330,000,1
408,8,9,0,-2.553,usuario18,s3t1330,usuario18s3t1330,010,1
409,9,10,0,-2.585,usuario18,s3t1330,usuario18s3t1330,010,0
410,10,11,0,-2.8280000000000003,usuario18,s3t1330,usuario18s3t1330,000,0
411,11,12,1,2.506,usuario18,s3t1330,usuario18s3t1330,001,0
412,12,13,0,-3.1889999999999996,usuario18,s3t1330,usuario18s3t1330,100,0
413,13,14,0,-2.541,usuario18,s3t1330,usuario18s3t1330,000,0
414,14,15,0,-2.2319999999999998,usuario18,s3t1330,usuario18s3t1330,000,0
415,15,16,0,-2.7230000000000003,usuario18,s3t1330,usuario18s3t1330,000,0
416,16,17,0,-3.778,usuario18,s3t1330,usuario18s3t1330,000,0
417,17,18,1,5.8420000000000005,usuario18,s3t1330,usuario18s3t1330,001,0
418,18,19,0,-2.092,usuario18,s3t1330,usuario18s3t1330,100,0
419,19,20,0,-2.852,usuario18,s3t1330,usuario18s3t1330,000,1
420,20,21,1,3.2680000000000002,usuario18,s3t1330,usuario18s3t1330,011,0
421,21,22,0,-3.735,usuario18,s3t1330,usuario18s3t1330,100,0
422,22,23,0,-2.324,usuario18,s3t1330,usuario18s3t1330,000,1
423,23,24,1,2.864,usuario18,s3t1330,usuario18s3t1330,011,0
424,24,25,0,-3.464,usuario18,s3t1330,usuario18s3t1330,100,0
425,25,26,0,-2.346,usuario18,s3t1330,usuario18s3t1330,000,0
426,26,27,0,-2.667,usuario18,s3t1330,usuario18s3t1330,000,1
427,27,28,1,3.34,usuario18,s3t1330,usuario18s3t1330,011,0
428,28,29,1,4.147,usuario18,s3t1330,usuario18s3t1330,101,1
429,29,30,1,2.316,usuario18,s3t1330,usuario18s3t1330,111,1
430,30,31,1,2.32,usuario18,s3t1330,usuario18s3t1330,111,1
431,31,32,1,2.562,usuario18,s3t1330,usuario18s3t1330,111,1
432,32,33,1,2.375,usuario18,s3t1330,usuario18s3t1330,111,1
433,33,34,1,2.012,usuario18,s3t1330,usuario18s3t1330,111,1
434,34,35,1,2.326,usuario18,s3t1330,usuario18s3t1330,111,1
435,35,36,1,1.973,usuario18,s3t1330,usuario18s3t1330,111,1
436,36,37,1,3.91,usuario18,s3t1330,usuario18s3t1330,111,1
437,37,38,1,3.102,usuario18,s3t1330,usuario18s3t1330,111,1
438,38,39,1,2.1180000000000003,usuario18,s3t1330,usuario18s3t1330,111,1
439,39,40,1,1.8030000000000002,usuario18,s3t1330,usuario18s3t1330,111,1
440,40,41,1,1.709,usuario18,s3t1330,usuario18s3t1330,111,1
441,41,42,1,1.959,usuario18,s3t1330,usuario18s3t1330,111,1
442,42,43,1,2.344,usuario18,s3t1330,usuario18s3t1330,111,1
443,43,44,1,3.185,usuario18,s3t1330,usuario18s3t1330,111,1
444,44,45,1,1.7630000000000001,usuario18,s3t1330,usuario18s3t1330,111,1
445,45,46,1,1.9509999999999998,usuario18,s3t1330,usuario18s3t1330,111,1
446,46,47,1,1.839,usuario18,s3t1330,usuario18s3t1330,111,1
447,47,48,1,2.012,usuario18,s3t1330,usuario18s3t1330,111,1
448,48,49,1,1.964,usuario18,s3t1330,usuario18s3t1330,111,1
449,49,50,1,2.478,usuario18,s3t1330,usuario18s3t1330,111,1
450,0,1,0,-14.187000000000001,usuario20,s3t1330,usuario20s3t1330,--0,1
451,1,2,0,-8.427,usuario20,s3t1330,usuario20s3t1330,010,0
452,2,3,1,33.354,usuario20,s3t1330,usuario20s3t1330,001,0
453,3,4,0,-6.72,usuario20,s3t1330,usuario20s3t1330,100,0
454,4,5,0,-1.8,usuario20,s3t1330,usuario20s3t1330,000,1
455,5,6,1,1.2770000000000001,usuario20,s3t1330,usuario20s3t1330,011,0
456,6,7,0,-5.699,usuario20,s3t1330,usuario20s3t1330,100,1
457,7,8,0,-11.525,usuario20,s3t1330,usuario20s3t1330,010,1
458,8,9,0,-2.58,usuario20,s3t1330,usuario20s3t1330,010,0
459,9,10,0,-2.681,usuario20,s3t1330,usuario20s3t1330,000,0
460,10,11,1,1.263,usuario20,s3t1330,usuario20s3t1330,001,0
461,11,12,1,1.0490000000000002,usuario20,s3t1330,usuario20s3t1330,101,1
462,12,13,0,-1.881,usuario20,s3t1330,usuario20s3t1330,110,1
463,13,14,1,1.391,usuario20,s3t1330,usuario20s3t1330,011,0
464,14,15,1,1.123,usuario20,s3t1330,usuario20s3t1330,101,0
465,15,16,1,0.6809999999999999,usuario20,s3t1330,usuario20s3t1330,101,0
466,16,17,0,-2.187,usuario20,s3t1330,usuario20s3t1330,100,0
467,17,18,1,13.790999999999999,usuario20,s3t1330,usuario20s3t1330,001,0
468,18,19,0,-5.787999999999999,usuario20,s3t1330,usuario20s3t1330,100,0
469,19,20,0,-2.204,usuario20,s3t1330,usuario20s3t1330,000,0
470,20,21,1,11.905,usuario20,s3t1330,usuario20s3t1330,001,0
471,21,22,1,4.7669999999999995,usuario20,s3t1330,usuario20s3t1330,101,0
472,22,23,1,3.572,usuario20,s3t1330,usuario20s3t1330,101,1
473,23,24,1,2.9560000000000004,usuario20,s3t1330,usuario20s3t1330,111,1
474,24,25,0,-2.334,usuario20,s3t1330,usuario20s3t1330,110,1
475,25,26,0,-9.924,usuario20,s3t1330,usuario20s3t1330,010,1
476,26,27,0,-31.283,usuario20,s3t1330,usuario20s3t1330,010,1
477,27,28,1,2.94,usuario20,s3t1330,usuario20s3t1330,011,1
478,28,29,1,5.195,usuario20,s3t1330,usuario20s3t1330,111,1
479,29,30,0,-1.501,usuario20,s3t1330,usuario20s3t1330,110,1
480,30,31,1,2.19,usuario20,s3t1330,usuario20s3t1330,011,0
481,31,32,0,-6.354,usuario20,s3t1330,usuario20s3t1330,100,0
482,32,33,0,-1.2209999999999999,usuario20,s3t1330,usuario20s3t1330,000,0
483,33,34,0,-1.228,usuario20,s3t1330,usuario20s3t1330,000,0
484,34,35,0,-1.133,usuario20,s3t1330,usuario20s3t1330,000,0
485,35,36,1,7.64,usuario20,s3t1330,usuario20s3t1330,001,0
486,36,37,1,3.738,usuario20,s3t1330,usuario20s3t1330,101,1
487,37,38,1,2.675,usuario20,s3t1330,usuario20s3t1330,111,1
488,38,39,1,4.25,usuario20,s3t1330,usuario20s3t1330,111,1
489,39,40,0,-1.508,usuario20,s3t1330,usuario20s3t1330,110,1
490,40,41,1,1.939,usuario20,s3t1330,usuario20s3t1330,011,1
491,41,42,1,1.641,usuario20,s3t1330,usuario20s3t1330,111,1
492,42,43,1,3.446,usuario20,s3t1330,usuario20s3t1330,111,1
493,43,44,1,0.677,usuario20,s3t1330,usuario20s3t1330,111,1
494,44,45,1,0.7170000000000001,usuario20,s3t1330,usuario20s3t1330,111,1
495,45,46,0,-1.021,usuario20,s3t1330,usuario20s3t1330,110,1
496,46,47,0,-1.393,usuario20,s3t1330,usuario20s3t1330,010,1
497,47,48,0,-0.637,usuario20,s3t1330,usuario20s3t1330,010,1
498,48,49,0,-0.7490000000000001,usuario20,s3t1330,usuario20s3t1330,010,0
499,49,50,0,-2.019,usuario20,s3t1330,usuario20s3t1330,000,0
500,0,1,0,-8.247,usuario7,s3t1330,usuario7s3t1330,--0,1
501,1,2,1,13.295,usuario7,s3t1330,usuario7s3t1330,011,0
502,2,3,0,-12.679,usuario7,s3t1330,usuario7s3t1330,100,0
503,3,4,1,7.367000000000001,usuario7,s3t1330,usuario7s3t1330,001,0
504,4,5,1,7.034,usuario7,s3t1330,usuario7s3t1330,101,0
505,5,6,0,-2.8539999999999996,usuario7,s3t1330,usuario7s3t1330,100,0
506,6,7,0,-5.12,usuario7,s3t1330,usuario7s3t1330,000,0
507,7,8,1,3.8169999999999997,usuario7,s3t1330,usuario7s3t1330,001,0
508,8,9,1,4.016,usuario7,s3t1330,usuario7s3t1330,101,0
509,9,10,0,-5.295,usuario7,s3t1330,usuario7s3t1330,100,1
510,10,11,1,6.956,usuario7,s3t1330,usuario7s3t1330,011,1
511,11,12,1,4.743,usuario7,s3t1330,usuario7s3t1330,111,1
512,12,13,1,3.614,usuario7,s3t1330,usuario7s3t1330,111,0
513,13,14,1,6.082999999999999,usuario7,s3t1330,usuario7s3t1330,101,0
514,14,15,0,-14.25,usuario7,s3t1330,usuario7s3t1330,100,0
515,15,16,0,-5.026,usuario7,s3t1330,usuario7s3t1330,000,1
516,16,17,0,-11.210999999999999,usuario7,s3t1330,usuario7s3t1330,010,0
517,17,18,0,-8.793,usuario7,s3t1330,usuario7s3t1330,000,0
518,18,19,1,4.13,usuario7,s3t1330,usuario7s3t1330,001,0
519,19,20,1,4.833,usuario7,s3t1330,usuario7s3t1330,101,1
520,20,21,1,8.433,usuario7,s3t1330,usuario7s3t1330,111,1
521,21,22,1,5.306,usuario7,s3t1330,usuario7s3t1330,111,1
522,22,23,1,4.801,usuario7,s3t1330,usuario7s3t1330,111,1
523,23,24,0,-2.9589999999999996,usuario7,s3t1330,usuario7s3t1330,110,1
524,24,25,0,-4.101,usuario7,s3t1330,usuario7s3t1330,010,1
525,25,26,1,3.514,usuario7,s3t1330,usuario7s3t1330,011,1
526,26,27,0,-2.9219999999999997,usuario7,s3t1330,usuario7s3t1330,110,0
527,27,28,1,3.275,usuario7,s3t1330,usuario7s3t1330,001,1
528,28,29,0,-3.102,usuario7,s3t1330,usuario7s3t1330,110,0
529,29,30,0,-2.667,usuario7,s3t1330,usuario7s3t1330,000,1
530,30,31,0,-3.2460000000000004,usuario7,s3t1330,usuario7s3t1330,010,0
531,31,32,1,2.022,usuario7,s3t1330,usuario7s3t1330,001,1
532,32,33,0,-2.909,usuario7,s3t1330,usuario7s3t1330,110,0
533,33,34,1,1.7369999999999999,usuario7,s3t1330,usuario7s3t1330,001,1
534,34,35,1,1.774,usuario7,s3t1330,usuario7s3t1330,111,0
535,35,36,0,-2.897,usuario7,s3t1330,usuario7s3t1330,100,1
536,36,37,0,-5.215,usuario7,s3t1330,usuario7s3t1330,010,0
537,37,38,1,7.492000000000001,usuario7,s3t1330,usuario7s3t1330,001,0
538,38,39,0,-1.926,usuario7,s3t1330,usuario7s3t1330,100,0
539,39,40,0,-2.403,usuario7,s3t1330,usuario7s3t1330,000,0
540,40,41,0,-2.137,usuario7,s3t1330,usuario7s3t1330,000,0
541,41,42,1,1.982,usuario7,s3t1330,usuario7s3t1330,001,0
542,42,43,0,-2.394,usuario7,s3t1330,usuario7s3t1330,100,0
543,43,44,0,-2.355,usuario7,s3t1330,usuario7s3t1330,000,0
544,44,45,1,2.434,usuario7,s3t1330,usuario7s3t1330,001,0
545,45,46,1,4.2330000000000005,usuario7,s3t1330,usuario7s3t1330,101,0
546,46,47,0,-2.725,usuario7,s3t1330,usuario7s3t1330,100,0
547,47,48,0,-2.373,usuario7,s3t1330,usuario7s3t1330,000,0
548,48,49,1,3.285,usuario7,s3t1330,usuario7s3t1330,001,1
549,49,50,1,3.397,usuario7,s3t1330,usuario7s3t1330,111,0
550,0,1,1,4.946000000000001,usuario16,s3t1330,usuario16s3t1330,--1,1
551,1,2,0,-3.676,usuario16,s3t1330,usuario16s3t1330,110,1
552,2,3,1,3.793,usuario16,s3t1330,usuario16s3t1330,011,1
553,3,4,1,3.1519999999999997,usuario16,s3t1330,usuario16s3t1330,111,1
554,4,5,0,-3.005,usuario16,s3t1330,usuario16s3t1330,110,1
555,5,6,1,3.511,usuario16,s3t1330,usuario16s3t1330,011,1
556,6,7,1,2.41,usuario16,s3t1330,usuario16s3t1330,111,1
557,7,8,1,2.693,usuario16,s3t1330,usuario16s3t1330,111,1
558,8,9,0,-1.808,usuario16,s3t1330,usuario16s3t1330,110,1
559,9,10,1,2.533,usuario16,s3t1330,usuario16s3t1330,011,1
560,10,11,1,2.5660000000000003,usuario16,s3t1330,usuario16s3t1330,111,0
561,11,12,0,-3.01,usuario16,s3t1330,usuario16s3t1330,100,1
562,12,13,1,3.112,usuario16,s3t1330,usuario16s3t1330,011,0
563,13,14,0,-3.511,usuario16,s3t1330,usuario16s3t1330,100,0
564,14,15,1,2.8989999999999996,usuario16,s3t1330,usuario16s3t1330,001,0
565,15,16,0,-1.9869999999999999,usuario16,s3t1330,usuario16s3t1330,100,1
566,16,17,0,-4.927,usuario16,s3t1330,usuario16s3t1330,010,0
567,17,18,0,-3.199,usuario16,s3t1330,usuario16s3t1330,000,0
568,18,19,0,-2.451,usuario16,s3t1330,usuario16s3t1330,000,1
569,19,20,1,2.325,usuario16,s3t1330,usuario16s3t1330,011,1
570,20,21,0,-3.64,usuario16,s3t1330,usuario16s3t1330,110,1
571,21,22,1,2.492,usuario16,s3t1330,usuario16s3t1330,011,0
572,22,23,0,-3.778,usuario16,s3t1330,usuario16s3t1330,100,0
573,23,24,0,-4.502,usuario16,s3t1330,usuario16s3t1330,000,0
574,24,25,0,-3.097,usuario16,s3t1330,usuario16s3t1330,000,0
575,25,26,1,3.16,usuario16,s3t1330,usuario16s3t1330,001,0
576,26,27,0,-2.4419999999999997,usuario16,s3t1330,usuario16s3t1330,100,0
577,27,28,0,-2.081,usuario16,s3t1330,usuario16s3t1330,000,0
578,28,29,0,-3.736,usuario16,s3t1330,usuario16s3t1330,000,0
579,29,30,1,7.192,usuario16,s3t1330,usuario16s3t1330,001,1
580,30,31,1,2.539,usuario16,s3t1330,usuario16s3t1330,111,1
581,31,32,0,-1.933,usuario16,s3t1330,usuario16s3t1330,110,1
582,32,33,1,2.863,usuario16,s3t1330,usuario16s3t1330,011,1
583,33,34,1,7.021,usuario16,s3t1330,usuario16s3t1330,111,1
584,34,35,1,2.662,usuario16,s3t1330,usuario16s3t1330,111,1
585,35,36,0,-2.226,usuario16,s3t1330,usuario16s3t1330,110,1
586,36,37,1,2.971,usuario16,s3t1330,usuario16s3t1330,011,1
587,37,38,1,2.128,usuario16,s3t1330,usuario16s3t1330,111,1
588,38,39,0,-2.721,usuario16,s3t1330,usuario16s3t1330,110,1
589,39,40,1,2.5340000000000003,usuario16,s3t1330,usuario16s3t1330,011,1
590,40,41,1,2.391,usuario16,s3t1330,usuario16s3t1330,111,1
591,41,42,0,-2.051,usuario16,s3t1330,usuario16s3t1330,110,1
592,42,43,1,2.316,usuario16,s3t1330,usuario16s3t1330,011,1
593,43,44,1,1.8330000000000002,usuario16,s3t1330,usuario16s3t1330,111,1
594,44,45,0,-1.591,usuario16,s3t1330,usuario16s3t1330,110,1
595,45,46,1,2.645,usuario16,s3t1330,usuario16s3t1330,011,1
596,46,47,0,-3.6519999999999997,usuario16,s3t1330,usuario16s3t1330,110,1
597,47,48,1,1.9240000000000002,usuario16,s3t1330,usuario16s3t1330,011,1
598,48,49,1,1.3869999999999998,usuario16,s3t1330,usuario16s3t1330,111,1
599,49,50,0,-1.396,usuario16,s3t1330,usuario16s3t1330,110,1
600,0,1,1,8.703,usuario13,s3t1330,usuario13s3t1330,--1,0
601,1,2,0,-13.654000000000002,usuario13,s3t1330,usuario13s3t1330,100,1
602,2,3,0,-14.798,usuario13,s3t1330,usuario13s3t1330,010,0
603,3,4,0,-7.169,usuario13,s3t1330,usuario13s3t1330,000,1
604,4,5,0,-8.707,usuario13,s3t1330,usuario13s3t1330,010,1
605,5,6,0,-7.406000000000001,usuario13,s3t1330,usuario13s3t1330,010,0
606,6,7,0,-5.992999999999999,usuario13,s3t1330,usuario13s3t1330,000,0
607,7,8,0,-8.127,usuario13,s3t1330,usuario13s3t1330,000,1
608,8,9,0,-15.635,usuario13,s3t1330,usuario13s3t1330,010,1
609,9,10,1,11.09,usuario13,s3t1330,usuario13s3t1330,011,0
610,10,11,1,7.982,usuario13,s3t1330,usuario13s3t1330,101,1
611,11,12,1,2.9789999999999996,usuario13,s3t1330,usuario13s3t1330,111,1
612,12,13,0,-6.671,usuario13,s3t1330,usuario13s3t1330,110,1
613,13,14,0,-3.8789999999999996,usuario13,s3t1330,usuario13s3t1330,010,1
614,14,15,0,-6.7410000000000005,usuario13,s3t1330,usuario13s3t1330,010,0
615,15,16,1,5.199,usuario13,s3t1330,usuario13s3t1330,001,0
616,16,17,0,-5.385,usuario13,s3t1330,usuario13s3t1330,100,0
617,17,18,0,-2.0269999999999997,usuario13,s3t1330,usuario13s3t1330,000,0
618,18,19,0,-5.572,usuario13,s3t1330,usuario13s3t1330,000,1
619,19,20,1,6.999,usuario13,s3t1330,usuario13s3t1330,011,1
620,20,21,1,4.1339999999999995,usuario13,s3t1330,usuario13s3t1330,111,1
621,21,22,1,3.843,usuario13,s3t1330,usuario13s3t1330,111,1
622,22,23,1,3.753,usuario13,s3t1330,usuario13s3t1330,111,1
623,23,24,1,4.467,usuario13,s3t1330,usuario13s3t1330,111,0
624,24,25,1,7.006,usuario13,s3t1330,usuario13s3t1330,101,0
625,25,26,1,3.2769999999999997,usuario13,s3t1330,usuario13s3t1330,101,1
626,26,27,0,-5.1579999999999995,usuario13,s3t1330,usuario13s3t1330,110,0
627,27,28,1,9.521,usuario13,s3t1330,usuario13s3t1330,001,1
628,28,29,0,-2.905,usuario13,s3t1330,usuario13s3t1330,110,0
629,29,30,1,1.2329999999999999,usuario13,s3t1330,usuario13s3t1330,001,0
630,30,31,0,-1.318,usuario13,s3t1330,usuario13s3t1330,100,0
631,31,32,1,0.98,usuario13,s3t1330,usuario13s3t1330,001,1
632,32,33,0,-1.266,usuario13,s3t1330,usuario13s3t1330,110,0
633,33,34,1,1.147,usuario13,s3t1330,usuario13s3t1330,001,1
634,34,35,0,-1.136,usuario13,s3t1330,usuario13s3t1330,110,1
635,35,36,1,1.3459999999999999,usuario13,s3t1330,usuario13s3t1330,011,0
636,36,37,0,-2.582,usuario13,s3t1330,usuario13s3t1330,100,0
637,37,38,0,-1.3659999999999999,usuario13,s3t1330,usuario13s3t1330,000,1
638,38,39,0,-1.6569999999999998,usuario13,s3t1330,usuario13s3t1330,010,0
639,39,40,0,-1.3869999999999998,usuario13,s3t1330,usuario13s3t1330,000,0
640,40,41,0,-1.859,usuario13,s3t1330,usuario13s3t1330,000,0
641,41,42,0,-1.301,usuario13,s3t1330,usuario13s3t1330,000,1
642,42,43,0,-1.285,usuario13,s3t1330,usuario13s3t1330,010,0
643,43,44,0,-1.369,usuario13,s3t1330,usuario13s3t1330,000,0
644,44,45,0,-5.566,usuario13,s3t1330,usuario13s3t1330,000,1
645,45,46,0,-4.6930000000000005,usuario13,s3t1330,usuario13s3t1330,010,1
646,46,47,0,-4.792,usuario13,s3t1330,usuario13s3t1330,010,0
647,47,48,0,-2.309,usuario13,s3t1330,usuario13s3t1330,000,0
648,48,49,1,1.5419999999999998,usuario13,s3t1330,usuario13s3t1330,001,1
649,49,50,0,-1.794,usuario13,s3t1330,usuario13s3t1330,110,1
650,0,1,1,13.075999999999999,usuario2,s3t1330,usuario2s3t1330,--1,1
651,1,2,1,9.325,usuario2,s3t1330,usuario2s3t1330,111,1
652,2,3,0,-5.44,usuario2,s3t1330,usuario2s3t1330,110,1
653,3,4,1,7.343,usuario2,s3t1330,usuario2s3t1330,011,1
654,4,5,1,13.799000000000001,usuario2,s3t1330,usuario2s3t1330,111,1
655,5,6,1,15.931,usuario2,s3t1330,usuario2s3t1330,111,1
656,6,7,1,11.249,usuario2,s3t1330,usuario2s3t1330,111,1
657,7,8,0,-4.115,usuario2,s3t1330,usuario2s3t1330,110,1
658,8,9,1,6.7010000000000005,usuario2,s3t1330,usuario2s3t1330,011,1
659,9,10,0,-9.777999999999999,usuario2,s3t1330,usuario2s3t1330,110,1
660,10,11,0,-8.202,usuario2,s3t1330,usuario2s3t1330,010,1
661,11,12,1,2.334,usuario2,s3t1330,usuario2s3t1330,011,1
662,12,13,1,1.8419999999999999,usuario2,s3t1330,usuario2s3t1330,111,0
663,13,14,1,11.374,usuario2,s3t1330,usuario2s3t1330,101,0
664,14,15,0,-7.557,usuario2,s3t1330,usuario2s3t1330,100,1
665,15,16,1,5.528,usuario2,s3t1330,usuario2s3t1330,011,0
666,16,17,1,4.85,usuario2,s3t1330,usuario2s3t1330,101,1
667,17,18,0,-6.496,usuario2,s3t1330,usuario2s3t1330,110,1
668,18,19,0,-3.1630000000000003,usuario2,s3t1330,usuario2s3t1330,010,1
669,19,20,1,2.506,usuario2,s3t1330,usuario2s3t1330,011,0
670,20,21,1,7.107,usuario2,s3t1330,usuario2s3t1330,101,0
671,21,22,0,-3.266,usuario2,s3t1330,usuario2s3t1330,100,1
672,22,23,0,-2.6310000000000002,usuario2,s3t1330,usuario2s3t1330,010,1
673,23,24,0,-4.199,usuario2,s3t1330,usuario2s3t1330,010,1
674,24,25,0,-2.36,usuario2,s3t1330,usuario2s3t1330,010,0
675,25,26,0,-3.955,usuario2,s3t1330,usuario2s3t1330,000,0
676,26,27,1,2.759,usuario2,s3t1330,usuario2s3t1330,001,1
677,27,28,1,3.102,usuario2,s3t1330,usuario2s3t1330,111,1
678,28,29,1,3.858,usuario2,s3t1330,usuario2s3t1330,111,1
679,29,30,1,2.738,usuario2,s3t1330,usuario2s3t1330,111,1
680,30,31,0,-2.258,usuario2,s3t1330,usuario2s3t1330,110,1
681,31,32,0,-2.403,usuario2,s3t1330,usuario2s3t1330,010,1
682,32,33,0,-7.597,usuario2,s3t1330,usuario2s3t1330,010,0
683,33,34,1,4.646,usuario2,s3t1330,usuario2s3t1330,001,1
684,34,35,0,-5.157,usuario2,s3t1330,usuario2s3t1330,110,1
685,35,36,1,7.702000000000001,usuario2,s3t1330,usuario2s3t1330,011,1
686,36,37,1,29.991,usuario2,s3t1330,usuario2s3t1330,111,1
687,37,38,0,-5.39,usuario2,s3t1330,usuario2s3t1330,110,1
688,38,39,0,-3.0410000000000004,usuario2,s3t1330,usuario2s3t1330,010,1
689,39,40,1,11.7,usuario2,s3t1330,usuario2s3t1330,011,1
690,40,41,1,8.136000000000001,usuario2,s3t1330,usuario2s3t1330,111,0
691,41,42,1,8.267999999999999,usuario2,s3t1330,usuario2s3t1330,101,0
692,42,43,0,-2.97,usuario2,s3t1330,usuario2s3t1330,100,0
693,43,44,0,-7.305,usuario2,s3t1330,usuario2s3t1330,000,1
694,44,45,0,-5.246,usuario2,s3t1330,usuario2s3t1330,010,1
695,45,46,0,-6.21,usuario2,s3t1330,usuario2s3t1330,010,0
696,46,47,0,-6.105,usuario2,s3t1330,usuario2s3t1330,000,0
697,47,48,1,3.697,usuario2,s3t1330,usuario2s3t1330,001,1
698,48,49,1,2.082,usuario2,s3t1330,usuario2s3t1330,111,1
699,49,50,1,2.875,usuario2,s3t1330,usuario2s3t1330,111,1
700,0,1,0,-7.747000000000001,usuario11,s3t1330,usuario11s3t1330,--0,0
701,1,2,1,3.492,usuario11,s3t1330,usuario11s3t1330,001,1
702,2,3,1,3.432,usuario11,s3t1330,usuario11s3t1330,111,0
703,3,4,0,-2.055,usuario11,s3t1330,usuario11s3t1330,100,0
704,4,5,0,-1.173,usuario11,s3t1330,usuario11s3t1330,000,1
705,5,6,1,2.6889999999999996,usuario11,s3t1330,usuario11s3t1330,011,1
706,6,7,1,1.08,usuario11,s3t1330,usuario11s3t1330,111,1
707,7,8,1,2.634,usuario11,s3t1330,usuario11s3t1330,111,0
708,8,9,1,0.9109999999999999,usuario11,s3t1330,usuario11s3t1330,101,1
709,9,10,1,1.23,usuario11,s3t1330,usuario11s3t1330,111,0
710,10,11,1,0.898,usuario11,s3t1330,usuario11s3t1330,101,1
711,11,12,1,1.62,usuario11,s3t1330,usuario11s3t1330,111,0
712,12,13,1,1.855,usuario11,s3t1330,usuario11s3t1330,101,0
713,13,14,1,3.872,usuario11,s3t1330,usuario11s3t1330,101,1
714,14,15,1,1.203,usuario11,s3t1330,usuario11s3t1330,111,0
715,15,16,1,1.319,usuario11,s3t1330,usuario11s3t1330,101,0
716,16,17,1,2.062,usuario11,s3t1330,usuario11s3t1330,101,0
717,17,18,0,-3.253,usuario11,s3t1330,usuario11s3t1330,100,0
718,18,19,0,-1.69,usuario11,s3t1330,usuario11s3t1330,000,0
