,round,player,response,opponent,action_opponent,payoff,time_php,rt,session,game,strategy
10742,31,s9n3_usuario6,0,['s9n3_usuario12'],0,1,879.7001838680001,-0.85,s9n3,fix,00
10743,31,s9n3_usuario12,0,['s9n3_usuario6'],0,1,4696.899890899999,-4.67,s9n3,fix,00
10744,31,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1292.50001907,1.276,s9n3,fix,11
10745,31,s9n3_usuario4,1,['s9n3_usuario7'],1,3,2719.09999847,2.692,s9n3,fix,11
10746,31,s9n3_usuario3,1,['s9n3_usuario2'],0,0,1064.59999084,1.043,s9n3,fix,10
10747,31,s9n3_usuario2,0,['s9n3_usuario3'],1,4,3604.30002213,-3.587,s9n3,fix,01
10748,31,s9n3_usuario9,0,['s9n3_usuario11'],0,1,2977.69999504,-2.959,s9n3,fix,00
10749,31,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1957.99994469,-1.932,s9n3,fix,00
10750,31,s9n3_usuario16,0,['s9n3_usuario15'],0,1,763.5998725889999,-0.749,s9n3,fix,00
10751,31,s9n3_usuario15,0,['s9n3_usuario16'],0,1,895.2999114989999,-0.874,s9n3,fix,00
10752,31,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1592.20004082,-1.568,s9n3,fix,00
10753,31,s9n3_usuario1,0,['s9n3_usuario18'],0,1,12231.300115600001,-12.174,s9n3,fix,00
10754,31,s9n3_usuario17,1,['s9n3_usuario5'],1,3,2045.69983482,2.021,s9n3,fix,11
10755,31,s9n3_usuario5,1,['s9n3_usuario17'],1,3,1557.00016022,1.537,s9n3,fix,11
10756,31,s9n3_usuario13,0,['s9n3_usuario10'],0,1,684.499979019,-0.659,s9n3,fix,00
10757,31,s9n3_usuario10,0,['s9n3_usuario13'],0,1,7046.80013657,-7.02,s9n3,fix,00
10758,32,s9n3_usuario14,0,['s9n3_usuario8'],1,4,3768.30005646,-3.726,s9n3,fix,01
10759,32,s9n3_usuario8,1,['s9n3_usuario14'],0,0,1840.50011635,1.811,s9n3,fix,10
10760,32,s9n3_usuario6,0,['s9n3_usuario12'],0,1,701.699972153,-0.67,s9n3,fix,00
10761,32,s9n3_usuario12,0,['s9n3_usuario6'],0,1,3374.60017204,-3.345,s9n3,fix,00
10762,32,s9n3_usuario7,1,['s9n3_usuario4'],1,3,978.89995575,0.956,s9n3,fix,11
10763,32,s9n3_usuario4,1,['s9n3_usuario7'],1,3,3589.40005302,3.575,s9n3,fix,11
10764,32,s9n3_usuario3,1,['s9n3_usuario2'],0,0,2038.1000041999998,2.016,s9n3,fix,10
10765,32,s9n3_usuario2,0,['s9n3_usuario3'],1,4,3649.69992638,-3.633,s9n3,fix,01
10766,32,s9n3_usuario9,0,['s9n3_usuario11'],0,1,2898.59986305,-2.878,s9n3,fix,00
10767,32,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1919.29984093,-1.901,s9n3,fix,00
10768,32,s9n3_usuario16,0,['s9n3_usuario15'],0,1,818.8998699189999,-0.805,s9n3,fix,00
10769,32,s9n3_usuario15,0,['s9n3_usuario16'],0,1,1187.79993057,-1.161,s9n3,fix,00
10770,32,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1714.90001678,-1.696,s9n3,fix,00
10771,32,s9n3_usuario1,0,['s9n3_usuario18'],0,1,11630.1999092,-11.602,s9n3,fix,00
10772,32,s9n3_usuario17,1,['s9n3_usuario5'],0,0,2606.19997978,2.583,s9n3,fix,10
10773,32,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1851.30000114,-1.824,s9n3,fix,01
10774,32,s9n3_usuario13,0,['s9n3_usuario10'],1,4,1182.89995193,-1.153,s9n3,fix,01
10775,32,s9n3_usuario10,1,['s9n3_usuario13'],0,0,5924.79991913,5.906,s9n3,fix,10
10776,33,s9n3_usuario14,0,['s9n3_usuario8'],0,1,4823.89998436,-4.808,s9n3,fix,00
10777,33,s9n3_usuario8,0,['s9n3_usuario14'],0,1,1569.60010529,-1.545,s9n3,fix,00
10778,33,s9n3_usuario6,0,['s9n3_usuario12'],0,1,1168.20001602,-1.145,s9n3,fix,00
10779,33,s9n3_usuario12,0,['s9n3_usuario6'],0,1,5203.19986343,-5.119,s9n3,fix,00
10780,33,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1056.09989166,1.038,s9n3,fix,11
10781,33,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1554.30006981,1.522,s9n3,fix,11
10782,33,s9n3_usuario3,1,['s9n3_usuario2'],0,0,3047.89996147,3.022,s9n3,fix,10
10783,33,s9n3_usuario2,0,['s9n3_usuario3'],1,4,4128.09991837,-4.103,s9n3,fix,01
10784,33,s9n3_usuario9,0,['s9n3_usuario11'],0,1,10260.1001263,-10.236,s9n3,fix,00
10785,33,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1842.99993515,-1.82,s9n3,fix,00
10786,33,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1117.70009995,-1.091,s9n3,fix,00
10787,33,s9n3_usuario15,0,['s9n3_usuario16'],0,1,1037.89997101,-1.017,s9n3,fix,00
10788,33,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1814.19992447,-1.788,s9n3,fix,00
10789,33,s9n3_usuario1,0,['s9n3_usuario18'],0,1,8995.69988251,-8.965,s9n3,fix,00
10790,33,s9n3_usuario17,1,['s9n3_usuario5'],0,0,1578.7999630000002,1.551,s9n3,fix,10
10791,33,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1837.39995956,-1.822,s9n3,fix,01
10792,33,s9n3_usuario13,1,['s9n3_usuario10'],0,0,2353.89995575,2.338,s9n3,fix,10
10793,33,s9n3_usuario10,0,['s9n3_usuario13'],1,4,3500.60009956,-3.471,s9n3,fix,01
10794,34,s9n3_usuario14,1,['s9n3_usuario8'],0,0,2228.29985619,2.207,s9n3,fix,10
10795,34,s9n3_usuario8,0,['s9n3_usuario14'],1,4,1470.90005875,-1.447,s9n3,fix,01
10796,34,s9n3_usuario6,0,['s9n3_usuario12'],0,1,1075.90007782,-1.048,s9n3,fix,00
10797,34,s9n3_usuario12,0,['s9n3_usuario6'],0,1,3513.50021362,-3.489,s9n3,fix,00
10798,34,s9n3_usuario7,1,['s9n3_usuario4'],1,3,849.2999076839999,0.818,s9n3,fix,11
10799,34,s9n3_usuario4,1,['s9n3_usuario7'],1,3,3000.90003014,2.974,s9n3,fix,11
10800,34,s9n3_usuario3,1,['s9n3_usuario2'],0,0,1163.60020638,1.141,s9n3,fix,10
10801,34,s9n3_usuario2,0,['s9n3_usuario3'],1,4,4605.49998283,-4.584,s9n3,fix,01
10802,34,s9n3_usuario9,0,['s9n3_usuario11'],0,1,3519.49977875,-3.495,s9n3,fix,00
10803,34,s9n3_usuario11,0,['s9n3_usuario9'],0,1,2293.50018501,-2.271,s9n3,fix,00
10804,34,s9n3_usuario16,0,['s9n3_usuario15'],0,1,943.600177765,-0.922,s9n3,fix,00
10805,34,s9n3_usuario15,0,['s9n3_usuario16'],0,1,804.29983139,-0.784,s9n3,fix,00
10806,34,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1649.49989319,-1.634,s9n3,fix,00
10807,34,s9n3_usuario1,0,['s9n3_usuario18'],0,1,11713.7999535,-11.687,s9n3,fix,00
10808,34,s9n3_usuario17,1,['s9n3_usuario5'],1,3,1737.20002174,1.711,s9n3,fix,11
10809,34,s9n3_usuario5,1,['s9n3_usuario17'],1,3,1574.8000144999999,1.55,s9n3,fix,11
10810,34,s9n3_usuario13,1,['s9n3_usuario10'],0,0,4280.10010719,4.256,s9n3,fix,10
10811,34,s9n3_usuario10,0,['s9n3_usuario13'],1,4,3301.10001564,-3.278,s9n3,fix,01
10812,35,s9n3_usuario14,1,['s9n3_usuario8'],0,0,1999.79996681,1.973,s9n3,fix,10
10813,35,s9n3_usuario8,0,['s9n3_usuario14'],1,4,2331.3999175999998,-2.292,s9n3,fix,01
10814,35,s9n3_usuario6,0,['s9n3_usuario12'],0,1,841.400146484,-0.825,s9n3,fix,00
10815,35,s9n3_usuario12,0,['s9n3_usuario6'],0,1,4336.60006523,-4.312,s9n3,fix,00
10816,35,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1081.3999176,1.061,s9n3,fix,11
10817,35,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1631.70003891,1.611,s9n3,fix,11
10818,35,s9n3_usuario3,0,['s9n3_usuario2'],1,4,1650.7999897,-1.628,s9n3,fix,01
10819,35,s9n3_usuario2,1,['s9n3_usuario3'],0,0,6377.50005722,6.332,s9n3,fix,10
10820,35,s9n3_usuario9,0,['s9n3_usuario11'],0,1,12794.3000793,-12.764,s9n3,fix,00
10821,35,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1857.40017891,-1.836,s9n3,fix,00
10822,35,s9n3_usuario16,0,['s9n3_usuario15'],0,1,922.300100327,-0.898,s9n3,fix,00
10823,35,s9n3_usuario15,0,['s9n3_usuario16'],0,1,578.799962997,-0.554,s9n3,fix,00
10824,35,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1758.39996338,-1.733,s9n3,fix,00
10825,35,s9n3_usuario1,0,['s9n3_usuario18'],0,1,6523.49996567,-6.502,s9n3,fix,00
10826,35,s9n3_usuario17,1,['s9n3_usuario5'],0,0,6392.8000927,6.343,s9n3,fix,10
10827,35,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1448.4000205999998,-1.417,s9n3,fix,01
10828,35,s9n3_usuario13,0,['s9n3_usuario10'],0,1,1586.19999886,-1.572,s9n3,fix,00
10829,35,s9n3_usuario10,0,['s9n3_usuario13'],0,1,8323.30012321,-8.271,s9n3,fix,00
10830,36,s9n3_usuario14,0,['s9n3_usuario8'],1,4,1849.59983826,-1.826,s9n3,fix,01
10831,36,s9n3_usuario8,1,['s9n3_usuario14'],0,0,929.1000366210001,0.908,s9n3,fix,10
10832,36,s9n3_usuario6,0,['s9n3_usuario12'],1,4,792.2999858860001,-0.776,s9n3,fix,01
10833,36,s9n3_usuario12,1,['s9n3_usuario6'],0,0,3094.90013123,3.069,s9n3,fix,10
10834,36,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1400.09999275,1.382,s9n3,fix,11
10835,36,s9n3_usuario4,1,['s9n3_usuario7'],1,3,4440.4001236,4.425,s9n3,fix,11
10836,36,s9n3_usuario3,1,['s9n3_usuario2'],0,0,3163.1000042,3.137,s9n3,fix,10
10837,36,s9n3_usuario2,0,['s9n3_usuario3'],1,4,7635.799884800001,-7.609,s9n3,fix,01
10838,36,s9n3_usuario9,0,['s9n3_usuario11'],0,1,2726.60017014,-2.712,s9n3,fix,00
10839,36,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1568.0000782,-1.53,s9n3,fix,00
10840,36,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1194.00000572,-1.166,s9n3,fix,00
10841,36,s9n3_usuario15,0,['s9n3_usuario16'],0,1,1003.30018997,-0.971,s9n3,fix,00
10842,36,s9n3_usuario18,0,['s9n3_usuario1'],0,1,2868.90006065,-2.845,s9n3,fix,00
10843,36,s9n3_usuario1,0,['s9n3_usuario18'],0,1,5419.89994049,-5.398,s9n3,fix,00
10844,36,s9n3_usuario17,1,['s9n3_usuario5'],0,0,1679.00013924,1.656,s9n3,fix,10
10845,36,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1563.19999695,-1.541,s9n3,fix,01
10846,36,s9n3_usuario13,0,['s9n3_usuario10'],1,4,830.3999900819999,-0.808,s9n3,fix,01
10847,36,s9n3_usuario10,1,['s9n3_usuario13'],0,0,4310.10007858,4.283,s9n3,fix,10
10848,37,s9n3_usuario14,0,['s9n3_usuario8'],1,4,4083.89997482,-4.065,s9n3,fix,01
10849,37,s9n3_usuario8,1,['s9n3_usuario14'],0,0,1275.70009232,1.255,s9n3,fix,10
10850,37,s9n3_usuario6,0,['s9n3_usuario12'],1,4,1252.09999084,-1.234,s9n3,fix,01
10851,37,s9n3_usuario12,1,['s9n3_usuario6'],0,0,3693.79997253,3.675,s9n3,fix,10
10852,37,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1184.49997902,1.168,s9n3,fix,11
10853,37,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1660.70008278,1.638,s9n3,fix,11
10854,37,s9n3_usuario3,1,['s9n3_usuario2'],0,0,1443.70007515,1.418,s9n3,fix,10
10855,37,s9n3_usuario2,0,['s9n3_usuario3'],1,4,11409.399986299999,-11.384,s9n3,fix,01
10856,37,s9n3_usuario9,0,['s9n3_usuario11'],0,1,5566.40005112,-5.546,s9n3,fix,00
10857,37,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1993.00003052,-1.971,s9n3,fix,00
10858,37,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1023.69999886,-1.008,s9n3,fix,00
10859,37,s9n3_usuario15,0,['s9n3_usuario16'],0,1,856.099843979,-0.841,s9n3,fix,00
10860,37,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1503.60012054,-1.483,s9n3,fix,00
10861,37,s9n3_usuario1,0,['s9n3_usuario18'],0,1,10178.499937100001,-10.154,s9n3,fix,00
10862,37,s9n3_usuario17,1,['s9n3_usuario5'],0,0,1875.09989738,1.853,s9n3,fix,10
10863,37,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1589.79988098,-1.567,s9n3,fix,01
10864,37,s9n3_usuario13,0,['s9n3_usuario10'],0,1,5428.29990387,-5.373,s9n3,fix,00
10865,37,s9n3_usuario10,0,['s9n3_usuario13'],0,1,1463.70005608,-1.436,s9n3,fix,00
10866,38,s9n3_usuario14,0,['s9n3_usuario8'],1,4,4625.20003319,-4.598,s9n3,fix,01
10867,38,s9n3_usuario8,1,['s9n3_usuario14'],0,0,1885.60009003,1.868,s9n3,fix,10
10868,38,s9n3_usuario6,0,['s9n3_usuario12'],1,4,1056.40006065,-1.038,s9n3,fix,01
10869,38,s9n3_usuario12,1,['s9n3_usuario6'],0,0,3154.59990501,3.137,s9n3,fix,10
10870,38,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1068.40014458,1.043,s9n3,fix,11
10871,38,s9n3_usuario4,1,['s9n3_usuario7'],1,3,2289.10017014,2.268,s9n3,fix,11
10872,38,s9n3_usuario3,0,['s9n3_usuario2'],0,1,1699.30005074,-1.684,s9n3,fix,00
10873,38,s9n3_usuario2,0,['s9n3_usuario3'],0,1,3009.40012932,-2.994,s9n3,fix,00
10874,38,s9n3_usuario9,0,['s9n3_usuario11'],0,1,11094.9001312,-11.072,s9n3,fix,00
10875,38,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1258.80002975,-1.233,s9n3,fix,00
10876,38,s9n3_usuario16,0,['s9n3_usuario15'],0,1,911.000013351,-0.891,s9n3,fix,00
10877,38,s9n3_usuario15,0,['s9n3_usuario16'],0,1,867.000102997,-0.842,s9n3,fix,00
10878,38,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1348.29998016,-1.328,s9n3,fix,00
10879,38,s9n3_usuario1,0,['s9n3_usuario18'],0,1,5367.90013313,-5.338,s9n3,fix,00
10880,38,s9n3_usuario17,1,['s9n3_usuario5'],1,3,2097.10001945,2.074,s9n3,fix,11
10881,38,s9n3_usuario5,1,['s9n3_usuario17'],1,3,2223.20008278,2.205,s9n3,fix,11
10882,38,s9n3_usuario13,1,['s9n3_usuario10'],0,0,2594.70009804,2.58,s9n3,fix,10
10883,38,s9n3_usuario10,0,['s9n3_usuario13'],1,4,6591.70007706,-6.562,s9n3,fix,01
10884,39,s9n3_usuario14,1,['s9n3_usuario8'],0,0,2189.89992142,2.163,s9n3,fix,10
10885,39,s9n3_usuario8,0,['s9n3_usuario14'],1,4,3355.20005226,-3.328,s9n3,fix,01
10886,39,s9n3_usuario6,0,['s9n3_usuario12'],1,4,915.1000976560001,-0.891,s9n3,fix,01
10887,39,s9n3_usuario12,1,['s9n3_usuario6'],0,0,7156.00013733,7.126,s9n3,fix,10
10888,39,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1274.10006523,1.251,s9n3,fix,11
10889,39,s9n3_usuario4,1,['s9n3_usuario7'],1,3,2586.69996262,2.559,s9n3,fix,11
10890,39,s9n3_usuario3,0,['s9n3_usuario2'],0,1,2631.09993935,-2.609,s9n3,fix,00
10891,39,s9n3_usuario2,0,['s9n3_usuario3'],0,1,8682.19995499,-8.661,s9n3,fix,00
10892,39,s9n3_usuario9,0,['s9n3_usuario11'],0,1,10558.099985100002,-10.531,s9n3,fix,00
10893,39,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1632.69996643,-1.612,s9n3,fix,00
10894,39,s9n3_usuario16,1,['s9n3_usuario15'],0,0,1409.79981422,1.388,s9n3,fix,10
10895,39,s9n3_usuario15,0,['s9n3_usuario16'],1,4,820.3999996189999,-0.806,s9n3,fix,01
10896,39,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1796.29993439,-1.767,s9n3,fix,00
10897,39,s9n3_usuario1,0,['s9n3_usuario18'],0,1,8189.69988823,-8.163,s9n3,fix,00
10898,39,s9n3_usuario17,1,['s9n3_usuario5'],1,3,2703.29999924,2.68,s9n3,fix,11
10899,39,s9n3_usuario5,1,['s9n3_usuario17'],1,3,1975.30007362,1.953,s9n3,fix,11
10900,39,s9n3_usuario13,0,['s9n3_usuario10'],0,1,1795.50004005,-1.774,s9n3,fix,00
10901,39,s9n3_usuario10,0,['s9n3_usuario13'],0,1,6199.20015335,-6.173,s9n3,fix,00
10902,40,s9n3_usuario14,1,['s9n3_usuario8'],1,3,11451.799869499999,11.398,s9n3,fix,11
10903,40,s9n3_usuario8,1,['s9n3_usuario14'],1,3,802.299976349,0.779,s9n3,fix,11
10904,40,s9n3_usuario6,0,['s9n3_usuario12'],0,1,931.6999912260001,-0.907,s9n3,fix,00
10905,40,s9n3_usuario12,0,['s9n3_usuario6'],0,1,3587.59999275,-3.568,s9n3,fix,00
10906,40,s9n3_usuario7,1,['s9n3_usuario4'],1,3,938.3001327510001,0.878,s9n3,fix,11
10907,40,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1553.1001090999998,1.527,s9n3,fix,11
10908,40,s9n3_usuario3,0,['s9n3_usuario2'],0,1,1419.99983788,-1.405,s9n3,fix,00
10909,40,s9n3_usuario2,0,['s9n3_usuario3'],0,1,6264.60003853,-6.239,s9n3,fix,00
10910,40,s9n3_usuario9,0,['s9n3_usuario11'],1,4,1105.20005226,-1.081,s9n3,fix,01
10911,40,s9n3_usuario11,1,['s9n3_usuario9'],0,0,12771.399974799999,12.722,s9n3,fix,10
10912,40,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1206.59995079,-1.187,s9n3,fix,00
10913,40,s9n3_usuario15,0,['s9n3_usuario16'],0,1,986.799955368,-0.961,s9n3,fix,00
10914,40,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1588.00005913,-1.559,s9n3,fix,00
10915,40,s9n3_usuario1,0,['s9n3_usuario18'],0,1,4369.4999218,-4.347,s9n3,fix,00
10916,40,s9n3_usuario17,1,['s9n3_usuario5'],0,0,2089.60008621,2.065,s9n3,fix,10
10917,40,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1179.39996719,-1.151,s9n3,fix,01
10918,40,s9n3_usuario13,0,['s9n3_usuario10'],1,4,1003.00002098,-0.96,s9n3,fix,01
10919,40,s9n3_usuario10,1,['s9n3_usuario13'],0,0,3124.30000305,3.103,s9n3,fix,10
10920,41,s9n3_usuario14,1,['s9n3_usuario8'],1,3,1876.30009651,1.857,s9n3,fix,11
10921,41,s9n3_usuario8,1,['s9n3_usuario14'],1,3,820.699930191,0.799,s9n3,fix,11
10922,41,s9n3_usuario6,0,['s9n3_usuario12'],0,1,915.400028229,-0.885,s9n3,fix,00
10923,41,s9n3_usuario12,0,['s9n3_usuario6'],0,1,3405.79986572,-3.382,s9n3,fix,00
10924,41,s9n3_usuario7,1,['s9n3_usuario4'],1,3,693.099975586,0.67,s9n3,fix,11
10925,41,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1007.30013847,0.982,s9n3,fix,11
10926,41,s9n3_usuario3,0,['s9n3_usuario2'],1,4,2407.20009804,-2.38,s9n3,fix,01
10927,41,s9n3_usuario2,1,['s9n3_usuario3'],0,0,6082.00001717,6.06,s9n3,fix,10
10928,41,s9n3_usuario9,0,['s9n3_usuario11'],1,4,6200.50001144,-6.173,s9n3,fix,01
10929,41,s9n3_usuario11,1,['s9n3_usuario9'],0,0,3164.00003433,3.139,s9n3,fix,10
10930,41,s9n3_usuario16,0,['s9n3_usuario15'],0,1,5809.29994583,-5.75,s9n3,fix,00
10931,41,s9n3_usuario15,0,['s9n3_usuario16'],0,1,1015.70010185,-0.993,s9n3,fix,00
10932,41,s9n3_usuario18,0,['s9n3_usuario1'],0,1,1297.89996147,-1.281,s9n3,fix,00
10933,41,s9n3_usuario1,0,['s9n3_usuario18'],0,1,3106.19997978,-3.084,s9n3,fix,00
10934,41,s9n3_usuario17,1,['s9n3_usuario5'],0,0,1735.69989204,1.719,s9n3,fix,10
10935,41,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1234.89999771,-1.21,s9n3,fix,01
10936,41,s9n3_usuario13,0,['s9n3_usuario10'],0,1,2428.00021172,-2.399,s9n3,fix,00
10937,41,s9n3_usuario10,0,['s9n3_usuario13'],0,1,9219.30003166,-9.194,s9n3,fix,00
10938,42,s9n3_usuario14,0,['s9n3_usuario8'],1,4,5840.60001373,-5.81,s9n3,fix,01
10939,42,s9n3_usuario8,1,['s9n3_usuario14'],0,0,2245.10002136,2.215,s9n3,fix,10
10940,42,s9n3_usuario6,0,['s9n3_usuario12'],0,1,845.299959183,-0.822,s9n3,fix,00
10941,42,s9n3_usuario12,0,['s9n3_usuario6'],0,1,2878.29995155,-2.85,s9n3,fix,00
10942,42,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1074.39994812,1.05,s9n3,fix,11
10943,42,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1969.20013428,1.952,s9n3,fix,11
10944,42,s9n3_usuario3,0,['s9n3_usuario2'],0,1,2548.00009727,-2.523,s9n3,fix,00
10945,42,s9n3_usuario2,0,['s9n3_usuario3'],0,1,5851.39989853,-5.824,s9n3,fix,00
10946,42,s9n3_usuario9,0,['s9n3_usuario11'],0,1,3052.60014534,-3.031,s9n3,fix,00
10947,42,s9n3_usuario11,0,['s9n3_usuario9'],0,1,2382.9998969999997,-2.34,s9n3,fix,00
10948,42,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1188.70019913,-1.169,s9n3,fix,00
10949,42,s9n3_usuario15,0,['s9n3_usuario16'],0,1,1085.00003815,-1.064,s9n3,fix,00
10950,42,s9n3_usuario18,0,['s9n3_usuario1'],0,1,685.800075531,-0.656,s9n3,fix,00
10951,42,s9n3_usuario1,0,['s9n3_usuario18'],0,1,3298.30002785,-3.271,s9n3,fix,00
10952,42,s9n3_usuario17,1,['s9n3_usuario5'],0,0,1812.20006943,1.795,s9n3,fix,10
10953,42,s9n3_usuario5,0,['s9n3_usuario17'],1,4,1806.39982224,-1.781,s9n3,fix,01
10954,42,s9n3_usuario13,0,['s9n3_usuario10'],0,1,1000.29993057,-0.974,s9n3,fix,00
10955,42,s9n3_usuario10,0,['s9n3_usuario13'],0,1,3469.09999847,-3.447,s9n3,fix,00
10956,43,s9n3_usuario14,1,['s9n3_usuario8'],0,0,4301.5999794,4.287,s9n3,fix,10
10957,43,s9n3_usuario8,0,['s9n3_usuario14'],1,4,2261.50012016,-2.233,s9n3,fix,01
10958,43,s9n3_usuario6,0,['s9n3_usuario12'],0,1,913.6998653410001,-0.888,s9n3,fix,00
10959,43,s9n3_usuario12,0,['s9n3_usuario6'],0,1,3329.49995995,-3.301,s9n3,fix,00
10960,43,s9n3_usuario7,1,['s9n3_usuario4'],1,3,751.600027084,0.722,s9n3,fix,11
10961,43,s9n3_usuario4,1,['s9n3_usuario7'],1,3,1442.60001183,1.402,s9n3,fix,11
10962,43,s9n3_usuario3,0,['s9n3_usuario2'],1,4,1829.40006256,-1.805,s9n3,fix,01
10963,43,s9n3_usuario2,1,['s9n3_usuario3'],0,0,2629.09984589,2.614,s9n3,fix,10
10964,43,s9n3_usuario9,0,['s9n3_usuario11'],0,1,6982.10000992,-6.961,s9n3,fix,00
10965,43,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1786.8001461,-1.764,s9n3,fix,00
10966,43,s9n3_usuario16,0,['s9n3_usuario15'],0,1,1038.59996796,-1.023,s9n3,fix,00
10967,43,s9n3_usuario15,0,['s9n3_usuario16'],0,1,915.4999256130001,-0.889,s9n3,fix,00
10968,43,s9n3_usuario18,0,['s9n3_usuario1'],0,1,981.40001297,-0.959,s9n3,fix,00
10969,43,s9n3_usuario1,0,['s9n3_usuario18'],0,1,8135.19978523,-8.109,s9n3,fix,00
10970,43,s9n3_usuario17,1,['s9n3_usuario5'],1,3,1632.20000267,1.611,s9n3,fix,11
10971,43,s9n3_usuario5,1,['s9n3_usuario17'],1,3,1155.90000153,1.138,s9n3,fix,11
10972,43,s9n3_usuario13,0,['s9n3_usuario10'],0,1,1118.70002747,-1.102,s9n3,fix,00
10973,43,s9n3_usuario10,0,['s9n3_usuario13'],0,1,1965.69991112,-1.942,s9n3,fix,00
10974,44,s9n3_usuario14,0,['s9n3_usuario8'],0,1,1700.19984245,-1.674,s9n3,fix,00
10975,44,s9n3_usuario8,0,['s9n3_usuario14'],0,1,6703.50003242,-6.672,s9n3,fix,00
10976,44,s9n3_usuario6,0,['s9n3_usuario12'],0,1,1007.89999962,-0.98,s9n3,fix,00
10977,44,s9n3_usuario12,0,['s9n3_usuario6'],0,1,1327.99983025,-1.312,s9n3,fix,00
10978,44,s9n3_usuario7,1,['s9n3_usuario4'],1,3,717.7000045780001,0.693,s9n3,fix,11
10979,44,s9n3_usuario4,1,['s9n3_usuario7'],1,3,2211.29989624,2.195,s9n3,fix,11
10980,44,s9n3_usuario3,1,['s9n3_usuario2'],0,0,2418.69997978,2.395,s9n3,fix,10
10981,44,s9n3_usuario2,0,['s9n3_usuario3'],1,4,2154.70004082,-2.128,s9n3,fix,01
10982,44,s9n3_usuario9,0,['s9n3_usuario11'],0,1,1858.00004005,-1.835,s9n3,fix,00
10983,44,s9n3_usuario11,0,['s9n3_usuario9'],0,1,1206.79998398,-1.19,s9n3,fix,00
10984,44,s9n3_usuario16,0,['s9n3_usuario15'],0,1,662.19997406,-0.624,s9n3,fix,00
10985,44,s9n3_usuario15,0,['s9n3_usuario16'],0,1,676.10001564,-0.66,s9n3,fix,00
10986,44,s9n3_usuario18,0,['s9n3_usuario1'],0,1,722.8000164030001,-0.705,s9n3,fix,00
10987,44,s9n3_usuario1,0,['s9n3_usuario18'],0,1,4642.19999313,-4.617,s9n3,fix,00
10988,44,s9n3_usuario17,1,['s9n3_usuario5'],1,3,4953.799963,4.92,s9n3,fix,11
10989,44,s9n3_usuario5,1,['s9n3_usuario17'],1,3,4485.39996147,4.459,s9n3,fix,11
10990,44,s9n3_usuario13,0,['s9n3_usuario10'],1,4,760.9999179839999,-0.733,s9n3,fix,01
10991,44,s9n3_usuario10,1,['s9n3_usuario13'],0,0,2165.30013084,2.142,s9n3,fix,10
10992,45,s9n3_usuario14,1,['s9n3_usuario8'],1,3,1839.99991417,1.799,s9n3,fix,11
10993,45,s9n3_usuario8,1,['s9n3_usuario14'],1,3,755.399942398,0.729,s9n3,fix,11
10994,45,s9n3_usuario6,0,['s9n3_usuario12'],0,1,790.599822998,-0.765,s9n3,fix,00
10995,45,s9n3_usuario12,0,['s9n3_usuario6'],0,1,2830.19995689,-2.81,s9n3,fix,00
10996,45,s9n3_usuario7,1,['s9n3_usuario4'],1,3,1059.90004539,1.038,s9n3,fix,11
