,round,player,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time
9336,53,s8n3_usuario4,C,['s8n3_usuario9'],D,0,1.795,s8n3,fix,CCC,1,1.795
9337,53,s8n3_usuario9,D,['s8n3_usuario4'],C,4,-1.669,s8n3,fix,CCD,0,1.669
9338,53,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-2.479,s8n3,fix,DDD,0,2.479
9339,53,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1.378,s8n3,fix,DDC,1,1.378
9340,53,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.883,s8n3,fix,CCC,1,0.883
9341,53,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.685,s8n3,fix,CCC,1,0.685
9342,53,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.097,s8n3,fix,DDD,0,1.097
9343,53,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.555,s8n3,fix,DDD,0,0.555
9344,53,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.45,s8n3,fix,CCC,1,0.45
9345,53,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.285,s8n3,fix,CCC,1,1.285
9346,53,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.787,s8n3,fix,CCC,1,0.787
9347,53,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.87,s8n3,fix,CCC,1,0.87
9348,53,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.477,s8n3,fix,DCD,0,0.477
9349,53,s8n3_usuario3,C,['s8n3_usuario11'],D,0,3.968,s8n3,fix,CDC,1,3.968
9350,53,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.536,s8n3,fix,CCC,1,0.536
9351,53,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.081,s8n3,fix,CCC,1,1.081
9352,53,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.477,s8n3,fix,DDD,0,0.477
9353,53,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.737,s8n3,fix,DDD,0,0.737
9354,54,s8n3_usuario4,D,['s8n3_usuario9'],C,4,-1.071,s8n3,fix,CDD,0,1.071
9355,54,s8n3_usuario9,C,['s8n3_usuario4'],D,0,2.864,s8n3,fix,DCC,1,2.864
9356,54,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2.916,s8n3,fix,DCC,1,2.916
9357,54,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.454,s8n3,fix,CDC,1,1.454
9358,54,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.852,s8n3,fix,CCC,1,0.852
9359,54,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.676,s8n3,fix,CCC,1,0.676
9360,54,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.45,s8n3,fix,DDD,0,1.45
9361,54,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.554,s8n3,fix,DDD,0,0.554
9362,54,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.461,s8n3,fix,CCC,1,0.461
9363,54,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.184,s8n3,fix,CCC,1,1.184
9364,54,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.642,s8n3,fix,CCC,1,0.642
9365,54,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.441,s8n3,fix,CCC,1,0.441
9366,54,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.496,s8n3,fix,DCD,0,0.496
9367,54,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.379,s8n3,fix,CDC,1,0.379
9368,54,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.59,s8n3,fix,CCC,1,0.59
9369,54,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.204,s8n3,fix,CCC,1,1.204
9370,54,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.558,s8n3,fix,DDD,0,0.558
9371,54,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.915,s8n3,fix,DDD,0,0.915
9372,55,s8n3_usuario4,D,['s8n3_usuario9'],C,4,-1.727,s8n3,fix,DCD,0,1.727
9373,55,s8n3_usuario9,C,['s8n3_usuario4'],D,0,2.56,s8n3,fix,CDC,1,2.56
9374,55,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2.343,s8n3,fix,CCC,1,2.343
9375,55,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.618,s8n3,fix,CCC,1,1.618
9376,55,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.804,s8n3,fix,CCC,1,0.804
9377,55,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.618,s8n3,fix,CCC,1,0.618
9378,55,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.697,s8n3,fix,DDD,0,1.697
9379,55,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.493,s8n3,fix,DDD,0,0.493
9380,55,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.496,s8n3,fix,CCC,1,0.496
9381,55,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.261,s8n3,fix,CCC,1,1.261
9382,55,s8n3_usuario18,C,['s8n3_usuario12'],C,3,2.064,s8n3,fix,CCC,1,2.064
9383,55,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.539,s8n3,fix,CCC,1,0.539
9384,55,s8n3_usuario11,C,['s8n3_usuario3'],C,3,1.062,s8n3,fix,DCC,1,1.062
9385,55,s8n3_usuario3,C,['s8n3_usuario11'],C,3,1.074,s8n3,fix,CDC,1,1.074
9386,55,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.637,s8n3,fix,CCC,1,0.637
9387,55,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.281,s8n3,fix,CCC,1,1.281
9388,55,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-2.483,s8n3,fix,DDD,0,2.483
9389,55,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-1.078,s8n3,fix,DDD,0,1.078
9390,56,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-1.353,s8n3,fix,DCD,0,1.353
9391,56,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.314,s8n3,fix,CDD,0,1.314
9392,56,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-1.512,s8n3,fix,CCD,0,1.512
9393,56,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1.114,s8n3,fix,CCC,1,1.114
9394,56,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1.049,s8n3,fix,CCC,1,1.049
9395,56,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.716,s8n3,fix,CCC,1,0.716
9396,56,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.711,s8n3,fix,DDD,0,0.711
9397,56,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.932,s8n3,fix,DDD,0,0.932
9398,56,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.493,s8n3,fix,CCC,1,0.493
9399,56,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.666,s8n3,fix,CCC,1,0.666
9400,56,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.582,s8n3,fix,CCC,1,0.582
9401,56,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.561,s8n3,fix,CCC,1,0.561
9402,56,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.501,s8n3,fix,CCD,0,0.501
9403,56,s8n3_usuario3,C,['s8n3_usuario11'],D,0,1.425,s8n3,fix,CCC,1,1.425
9404,56,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.608,s8n3,fix,CCC,1,0.608
9405,56,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.737,s8n3,fix,CCC,1,1.737
9406,56,s8n3_usuario1,D,['s8n3_usuario15'],C,4,-0.838,s8n3,fix,DDD,0,0.838
9407,56,s8n3_usuario15,C,['s8n3_usuario1'],D,0,1.679,s8n3,fix,DDC,1,1.679
9408,57,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-1.547,s8n3,fix,DDD,0,1.547
9409,57,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.356,s8n3,fix,DDD,0,1.356
9410,57,s8n3_usuario2,C,['s8n3_usuario14'],C,3,1.398,s8n3,fix,DCC,1,1.398
9411,57,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.581,s8n3,fix,CDC,1,1.581
9412,57,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1.015,s8n3,fix,CCC,1,1.015
9413,57,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.632,s8n3,fix,CCC,1,0.632
9414,57,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.823,s8n3,fix,DDD,0,0.823
9415,57,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.834,s8n3,fix,DDD,0,0.834
9416,57,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.622,s8n3,fix,CCC,1,0.622
9417,57,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.264,s8n3,fix,CCC,1,1.264
9418,57,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.444,s8n3,fix,CCC,1,0.444
9419,57,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.473,s8n3,fix,CCC,1,0.473
9420,57,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.508,s8n3,fix,DCD,0,0.508
9421,57,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.483,s8n3,fix,CDC,1,0.483
9422,57,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.584,s8n3,fix,CCC,1,0.584
9423,57,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.53,s8n3,fix,CCC,1,1.53
9424,57,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.764,s8n3,fix,DCD,0,0.764
9425,57,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-1.653,s8n3,fix,CDD,0,1.653
9426,58,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-5.18,s8n3,fix,DDD,0,5.18
9427,58,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.364,s8n3,fix,DDD,0,1.364
9428,58,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2.288,s8n3,fix,CCC,1,2.288
9429,58,s8n3_usuario14,C,['s8n3_usuario2'],C,3,0.966,s8n3,fix,CCC,1,0.966
9430,58,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.961,s8n3,fix,CCC,1,0.961
9431,58,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.56,s8n3,fix,CCC,1,0.56
9432,58,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.125,s8n3,fix,DDD,0,1.125
9433,58,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.638,s8n3,fix,DDD,0,0.638
9434,58,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.498,s8n3,fix,CCC,1,0.498
9435,58,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.447,s8n3,fix,CCC,1,0.447
9436,58,s8n3_usuario18,C,['s8n3_usuario12'],C,3,1.947,s8n3,fix,CCC,1,1.947
9437,58,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.552,s8n3,fix,CCC,1,0.552
9438,58,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.958,s8n3,fix,DCD,0,0.958
9439,58,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.379,s8n3,fix,CDC,1,0.379
9440,58,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.627,s8n3,fix,CCC,1,0.627
9441,58,s8n3_usuario6,C,['s8n3_usuario16'],C,3,0.798,s8n3,fix,CCC,1,0.798
9442,58,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-2.3,s8n3,fix,DDD,0,2.3
9443,58,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.724,s8n3,fix,DDD,0,0.724
9444,59,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-0.986,s8n3,fix,DDD,0,0.986
9445,59,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.372,s8n3,fix,DDD,0,1.372
9446,59,s8n3_usuario2,C,['s8n3_usuario14'],C,3,5.614,s8n3,fix,CCC,1,5.614
9447,59,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.025,s8n3,fix,CCC,1,1.025
9448,59,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1.196,s8n3,fix,CCC,1,1.196
9449,59,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.719,s8n3,fix,CCC,1,0.719
9450,59,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-5.887,s8n3,fix,DDD,0,5.887
9451,59,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.476,s8n3,fix,DDD,0,0.476
9452,59,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.534,s8n3,fix,CCC,1,0.534
9453,59,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.908,s8n3,fix,CCC,1,0.908
9454,59,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.686,s8n3,fix,CCC,1,0.686
9455,59,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.442,s8n3,fix,CCC,1,0.442
9456,59,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.422,s8n3,fix,DCD,0,0.422
9457,59,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.732,s8n3,fix,CDC,1,0.732
9458,59,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.911,s8n3,fix,CCC,1,0.911
9459,59,s8n3_usuario6,C,['s8n3_usuario16'],C,3,0.829,s8n3,fix,CCC,1,0.829
9460,59,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.423,s8n3,fix,DDD,0,0.423
9461,59,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.842,s8n3,fix,DDD,0,0.842
9462,60,s8n3_usuario4,C,['s8n3_usuario9'],D,0,1.161,s8n3,fix,DDC,1,1.161
9463,60,s8n3_usuario9,D,['s8n3_usuario4'],C,4,-2.572,s8n3,fix,DDD,0,2.572
9464,60,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2.691,s8n3,fix,CCC,1,2.691
9465,60,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.035,s8n3,fix,CCC,1,1.035
9466,60,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.939,s8n3,fix,CCC,1,0.939
9467,60,s8n3_usuario13,C,['s8n3_usuario7'],C,3,2.198,s8n3,fix,CCC,1,2.198
9468,60,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.936,s8n3,fix,DDD,0,0.936
9469,60,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.579,s8n3,fix,DDD,0,0.579
9470,60,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.632,s8n3,fix,CCC,1,0.632
9471,60,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.854,s8n3,fix,CCC,1,0.854
9472,60,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.467,s8n3,fix,CCC,1,0.467
9473,60,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.504,s8n3,fix,CCC,1,0.504
9474,60,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.587,s8n3,fix,DCD,0,0.587
9475,60,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.389,s8n3,fix,CDC,1,0.389
9476,60,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.607,s8n3,fix,CCC,1,0.607
9477,60,s8n3_usuario6,C,['s8n3_usuario16'],C,3,4.01,s8n3,fix,CCC,1,4.01
9478,60,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.533,s8n3,fix,DDD,0,0.533
9479,60,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.976,s8n3,fix,DDD,0,0.976
9480,61,s8n3_usuario4,C,['s8n3_usuario9'],D,0,1.538,s8n3,fix,CDC,1,1.538
9481,61,s8n3_usuario9,D,['s8n3_usuario4'],C,4,-2.647,s8n3,fix,DCD,0,2.647
9482,61,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-1.386,s8n3,fix,CCD,0,1.386
9483,61,s8n3_usuario14,C,['s8n3_usuario2'],D,0,0.998,s8n3,fix,CCC,1,0.998
9484,61,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.901,s8n3,fix,CCC,1,0.901
9485,61,s8n3_usuario13,C,['s8n3_usuario7'],C,3,2.272,s8n3,fix,CCC,1,2.272
9486,61,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.828,s8n3,fix,DDD,0,0.828
9487,61,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-1.059,s8n3,fix,DDD,0,1.059
9488,61,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.561,s8n3,fix,CCC,1,0.561
9489,61,s8n3_usuario17,C,['s8n3_usuario10'],C,3,2.294,s8n3,fix,CCC,1,2.294
9490,61,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.53,s8n3,fix,CCC,1,0.53
9491,61,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.572,s8n3,fix,CCC,1,0.572
9492,61,s8n3_usuario11,C,['s8n3_usuario3'],C,3,0.857,s8n3,fix,DCC,1,0.857
9493,61,s8n3_usuario3,C,['s8n3_usuario11'],C,3,0.723,s8n3,fix,CDC,1,0.723
9494,61,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.746,s8n3,fix,CCC,1,0.746
9495,61,s8n3_usuario6,C,['s8n3_usuario16'],C,3,5.995,s8n3,fix,CCC,1,5.995
9496,61,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.615,s8n3,fix,DDD,0,0.615
9497,61,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.687,s8n3,fix,DDD,0,0.687
9498,62,s8n3_usuario4,D,['s8n3_usuario9'],C,4,-0.702,s8n3,fix,CDD,0,0.702
9499,62,s8n3_usuario9,C,['s8n3_usuario4'],D,0,6.161,s8n3,fix,DCC,1,6.161
9500,62,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-1.69,s8n3,fix,DCD,0,1.69
9501,62,s8n3_usuario14,C,['s8n3_usuario2'],D,0,0.889,s8n3,fix,CDC,1,0.889
9502,62,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.666,s8n3,fix,CCC,1,0.666
9503,62,s8n3_usuario13,C,['s8n3_usuario7'],C,3,1.488,s8n3,fix,CCC,1,1.488
9504,62,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.91,s8n3,fix,DDD,0,1.91
9505,62,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.637,s8n3,fix,DDD,0,0.637
9506,62,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.677,s8n3,fix,CCC,1,0.677
9507,62,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.209,s8n3,fix,CCC,1,1.209
9508,62,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.582,s8n3,fix,CCC,1,0.582
9509,62,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.683,s8n3,fix,CCC,1,0.683
9510,62,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.536,s8n3,fix,CCD,0,0.536
9511,62,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.477,s8n3,fix,CCC,1,0.477
9512,62,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.665,s8n3,fix,CCC,1,0.665
9513,62,s8n3_usuario6,C,['s8n3_usuario16'],C,3,2.123,s8n3,fix,CCC,1,2.123
9514,62,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.893,s8n3,fix,DDD,0,0.893
9515,62,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.791,s8n3,fix,DDD,0,0.791
9516,63,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-0.983,s8n3,fix,DCD,0,0.983
9517,63,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.241,s8n3,fix,CDD,0,1.241
9518,63,s8n3_usuario2,C,['s8n3_usuario14'],D,0,1.512,s8n3,fix,DCC,1,1.512
9519,63,s8n3_usuario14,D,['s8n3_usuario2'],C,4,-1.709,s8n3,fix,CDD,0,1.709
9520,63,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.737,s8n3,fix,CCC,1,0.737
9521,63,s8n3_usuario13,C,['s8n3_usuario7'],C,3,1.12,s8n3,fix,CCC,1,1.12
9522,63,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-1.235,s8n3,fix,DDD,0,1.235
9523,63,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.534,s8n3,fix,DDD,0,0.534
9524,63,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.553,s8n3,fix,CCC,1,0.553
9525,63,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.64,s8n3,fix,CCC,1,1.64
9526,63,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.668,s8n3,fix,CCC,1,0.668
9527,63,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.624,s8n3,fix,CCC,1,0.624
9528,63,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.652,s8n3,fix,DCD,0,0.652
9529,63,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.397,s8n3,fix,CDC,1,0.397
9530,63,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.653,s8n3,fix,CCC,1,0.653
9531,63,s8n3_usuario6,C,['s8n3_usuario16'],C,3,0.718,s8n3,fix,CCC,1,0.718
9532,63,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.688,s8n3,fix,DDD,0,0.688
9533,63,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.659,s8n3,fix,DDD,0,0.659
9534,64,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-1.26,s8n3,fix,DDD,0,1.26
9535,64,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.158,s8n3,fix,DDD,0,1.158
9536,64,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-2.579,s8n3,fix,CDD,0,2.579
9537,64,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1.316,s8n3,fix,DCC,1,1.316
9538,64,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1.038,s8n3,fix,CCC,1,1.038
9539,64,s8n3_usuario13,C,['s8n3_usuario7'],C,3,1.786,s8n3,fix,CCC,1,1.786
9540,64,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.778,s8n3,fix,DDD,0,0.778
9541,64,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.467,s8n3,fix,DDD,0,0.467
9542,64,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.531,s8n3,fix,CCC,1,0.531
9543,64,s8n3_usuario17,C,['s8n3_usuario10'],C,3,1.097,s8n3,fix,CCC,1,1.097
9544,64,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.612,s8n3,fix,CCC,1,0.612
9545,64,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.567,s8n3,fix,CCC,1,0.567
9546,64,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.601,s8n3,fix,DCD,0,0.601
9547,64,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.428,s8n3,fix,CDC,1,0.428
9548,64,s8n3_usuario16,C,['s8n3_usuario6'],C,3,0.657,s8n3,fix,CCC,1,0.657
9549,64,s8n3_usuario6,C,['s8n3_usuario16'],C,3,1.24,s8n3,fix,CCC,1,1.24
9550,64,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.869,s8n3,fix,DDD,0,0.869
9551,64,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-1.542,s8n3,fix,DDD,0,1.542
9552,65,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-0.909,s8n3,fix,DDD,0,0.909
9553,65,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-1.02,s8n3,fix,DDD,0,1.02
9554,65,s8n3_usuario2,C,['s8n3_usuario14'],C,3,2.838,s8n3,fix,DCC,1,2.838
9555,65,s8n3_usuario14,C,['s8n3_usuario2'],C,3,1.297,s8n3,fix,CDC,1,1.297
9556,65,s8n3_usuario7,C,['s8n3_usuario13'],C,3,1.16,s8n3,fix,CCC,1,1.16
9557,65,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.597,s8n3,fix,CCC,1,0.597
9558,65,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.802,s8n3,fix,DDD,0,0.802
9559,65,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.488,s8n3,fix,DDD,0,0.488
9560,65,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.466,s8n3,fix,CCC,1,0.466
9561,65,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.846,s8n3,fix,CCC,1,0.846
9562,65,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.482,s8n3,fix,CCC,1,0.482
9563,65,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.485,s8n3,fix,CCC,1,0.485
9564,65,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.566,s8n3,fix,DCD,0,0.566
9565,65,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.415,s8n3,fix,CDC,1,0.415
9566,65,s8n3_usuario16,C,['s8n3_usuario6'],D,0,0.645,s8n3,fix,CCC,1,0.645
9567,65,s8n3_usuario6,D,['s8n3_usuario16'],C,4,-1.251,s8n3,fix,CCD,0,1.251
9568,65,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-0.956,s8n3,fix,DDD,0,0.956
9569,65,s8n3_usuario15,D,['s8n3_usuario1'],D,1,-0.779,s8n3,fix,DDD,0,0.779
9570,66,s8n3_usuario4,D,['s8n3_usuario9'],D,1,-0.91,s8n3,fix,DDD,0,0.91
9571,66,s8n3_usuario9,D,['s8n3_usuario4'],D,1,-0.799,s8n3,fix,DDD,0,0.799
9572,66,s8n3_usuario2,D,['s8n3_usuario14'],C,4,-2.136,s8n3,fix,CCD,0,2.136
9573,66,s8n3_usuario14,C,['s8n3_usuario2'],D,0,1.091,s8n3,fix,CCC,1,1.091
9574,66,s8n3_usuario7,C,['s8n3_usuario13'],C,3,0.975,s8n3,fix,CCC,1,0.975
9575,66,s8n3_usuario13,C,['s8n3_usuario7'],C,3,0.927,s8n3,fix,CCC,1,0.927
9576,66,s8n3_usuario5,D,['s8n3_usuario8'],D,1,-0.555,s8n3,fix,DDD,0,0.555
9577,66,s8n3_usuario8,D,['s8n3_usuario5'],D,1,-0.514,s8n3,fix,DDD,0,0.514
9578,66,s8n3_usuario10,C,['s8n3_usuario17'],C,3,0.478,s8n3,fix,CCC,1,0.478
9579,66,s8n3_usuario17,C,['s8n3_usuario10'],C,3,0.868,s8n3,fix,CCC,1,0.868
9580,66,s8n3_usuario18,C,['s8n3_usuario12'],C,3,0.491,s8n3,fix,CCC,1,0.491
9581,66,s8n3_usuario12,C,['s8n3_usuario18'],C,3,0.499,s8n3,fix,CCC,1,0.499
9582,66,s8n3_usuario11,D,['s8n3_usuario3'],C,4,-0.474,s8n3,fix,DCD,0,0.474
9583,66,s8n3_usuario3,C,['s8n3_usuario11'],D,0,0.384,s8n3,fix,CDC,1,0.384
9584,66,s8n3_usuario16,D,['s8n3_usuario6'],D,1,-1.507,s8n3,fix,CDD,0,1.507
9585,66,s8n3_usuario6,D,['s8n3_usuario16'],D,1,-1.573,s8n3,fix,DCD,0,1.573
9586,66,s8n3_usuario1,D,['s8n3_usuario15'],D,1,-1.274,s8n3,fix,DDD,0,1.274
